CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
10;Umbria;54;Perugia;39;Perugia;54039;0;42312;20804;21508;16603;21116;822;3020;751;9038;10551;407;494;314;2312;2227;1969;1912;2055;2241;2868;3333;3490;3453;2927;2598;2531;2078;2080;4238;1194;1177;1017;963;1032;1136;1403;1675;1718;1707;1434;1301;1258;1031;1012;1746;39523;4837;11856;11040;8002;3469;319;19359;1988;6044;6100;3631;1472;124;20224;18498;1283;11160;10386;598;15580;6256;2432;2503;1128;1621;747;19535;4001;9024;4352;3415;1511;1547;1559;309;757;634;120;1949;904;375;181;4;2;3413;14959;1140;14;1119;21;1710673;1547;12240;1731;15518;42099;3882;3723;3395;2898;1051;569;3739;11160;10800;9429;1371;4496;3224;1709;1209;686;848;1214;1689;1205;820;840;918;567;4623;3489;750;5536;2038;1028;603;177;47;20073;4277;4445;637;70
10;Umbria;54;Perugia;39;Perugia;54039;1;13126;5983;7143;6323;4837;329;1174;463;3127;2387;154;163;152;457;420;452;438;771;956;1024;964;853;960;936;881;865;644;675;1830;248;232;216;254;391;468;504;475;404;448;420;414;373;299;264;573;12579;4647;3835;1862;1581;619;35;5690;2038;1868;977;526;266;15;6304;5692;477;3227;2932;223;5493;2060;546;1279;636;620;295;5750;681;3048;1115;1681;749;719;798;164;368;337;44;677;305;243;451;5;0;1681;6661;2107;2;1420;687;626029;1623;4452;905;6983;12689;3873;1510;870;545;129;56;361;3113;3047;2555;492;2340;165;50;1652;258;278;102;55;30;11;107;62;51;524;843;1137;859;410;540;493;183;70;10241;736;1343;433;43
10;Umbria;54;Perugia;39;Perugia;54039;4;13827;6478;7349;5724;6210;366;1103;424;2972;3079;135;161;131;573;571;572;636;742;815;811;982;1018;1117;1078;858;936;827;814;1477;310;302;306;344;370;411;411;448;467;504;468;407;413;391;389;537;13148;2781;4463;2934;2137;795;38;6110;1231;2153;1552;830;327;17;6571;5900;520;3349;3027;257;5540;2211;725;1033;512;532;239;6184;1112;3250;1436;1538;641;677;730;131;347;254;40;721;235;411;171;0;0;1538;5899;574;0;501;73;566119;1318;4247;513;6078;13803;2194;1615;1147;805;226;91;588;1395;1352;1119;233;514;535;70;24;32;141;177;322;143;117;79;84;24;436;342;317;430;200;154;145;90;100;6770;595;475;49;0
10;Umbria;54;Perugia;39;Perugia;54039;7;14803;7056;7747;5900;7176;286;1150;291;3079;3561;132;170;114;703;786;717;732;763;779;959;1131;1231;1152;1048;891;909;751;796;1455;346;412;360;333;367;389;468;558;602;572;505;430;432;355;365;562;13957;1847;4264;3735;2879;1138;94;6628;776;2101;2012;1236;477;26;6989;6241;557;3754;3416;269;5608;2184;780;974;398;518;255;7252;838;3336;1517;2008;946;931;913;164;465;413;68;1184;562;182;80;0;0;2008;5584;430;0;416;14;566578;902;4317;540;5759;14793;1605;1476;1168;1057;293;160;1039;3055;2972;2420;552;1283;728;409;321;111;177;368;553;227;179;282;202;44;960;1038;378;1168;605;310;205;87;45;6641;1155;1153;111;1
10;Umbria;54;Perugia;39;Perugia;54039;8;18993;9023;9970;7519;9081;409;1505;479;3939;4513;176;237;158;894;886;860;840;965;1009;1173;1376;1544;1593;1384;1154;1189;993;1117;2016;461;459;450;437;483;455;569;690;712;777;658;525;556;452;496;843;17912;3041;5912;4170;3396;1315;78;8458;1303;2894;2274;1441;525;21;9113;8154;701;4778;4381;305;7240;2875;1077;1290;611;677;319;8875;1380;4196;1929;2332;1001;1074;1099;159;506;449;46;1270;549;303;209;0;1;2331;7508;609;1;598;11;775917;1403;5586;759;7748;18975;2353;2043;1616;1212;370;154;990;3834;3709;2912;797;1445;993;474;170;201;459;600;517;265;156;253;291;45;1216;1184;467;1494;631;360;255;93;79;9117;1377;1276;221;38
10;Umbria;54;Perugia;39;Perugia;54039;9;18204;8667;9537;7206;8743;360;1419;476;3801;4338;158;211;159;923;898;845;847;909;995;1201;1432;1461;1442;1246;1083;1131;971;978;1842;476;464;426;441;463;488;584;697;688;685;589;520;537;432;452;725;17078;2050;5509;4659;3463;1328;69;8093;810;2757;2507;1467;532;20;8562;7757;632;4504;4157;275;6976;2797;980;1115;542;704;320;8433;1498;4177;1920;2014;870;951;909;154;463;356;51;1008;319;560;127;0;0;2014;7100;584;1;501;83;688362;1364;5297;652;7313;18204;2144;1898;1594;1154;351;172;1111;2736;2641;2067;574;740;1051;276;76;116;119;573;556;177;119;159;172;32;710;884;441;841;500;298;208;128;92;8275;950;1020;96;1
10;Umbria;54;Perugia;39;Perugia;54039;53;13554;6053;7501;5697;5685;304;1395;473;2818;2785;119;188;143;517;492;490;582;681;854;883;953;935;1055;1039;810;734;605;785;2139;279;269;237;301;325;415;421;452;435;453;479;373;312;258;313;731;12931;3858;4317;2416;1650;659;31;5707;1738;1998;1137;548;277;9;6329;5594;539;3134;2800;239;5726;2134;729;1061;509;628;308;5755;768;3308;1303;2605;1096;1048;1375;182;511;534;51;1076;358;818;353;0;0;2605;6496;878;1;717;161;629968;1538;4592;666;6796;13524;3160;1763;989;642;179;63;408;956;928;756;172;399;336;21;29;56;253;235;84;23;12;36;28;5;143;154;454;146;76;84;141;177;132;7834;312;411;33;0
10;Umbria;54;Perugia;39;Perugia;54039;54;12940;6029;6911;4996;6125;274;1234;311;2577;3036;122;195;99;475;501;473;472;571;725;796;903;861;905;875;866;948;835;899;1835;252;249;254;235;255;350;410;476;407;424;404;393;417;394;416;693;12362;3236;3886;2358;2128;707;47;5730;1461;1928;1185;842;300;14;5791;5298;385;3015;2784;175;5700;2259;615;926;423;435;204;5610;756;3724;1622;693;230;246;352;95;97;111;22;386;84;134;88;1;0;693;5601;1017;1;598;419;606198;518;4715;595;5828;12926;2173;1660;998;687;214;96;621;2094;2044;1811;233;594;1113;104;101;96;226;286;442;257;137;124;142;44;785;648;334;907;303;191;190;124;96;7369;616;1092;95;8
10;Umbria;54;Perugia;39;Perugia;54039;55;14690;6805;7885;5816;6850;344;1214;466;2958;3380;140;182;145;638;666;622;641;645;749;950;1065;1127;1188;926;824;937;937;935;1840;335;340;310;333;334;382;479;485;523;538;444;341;400;419;430;712;13925;3180;4705;2811;2257;916;56;6403;1445;2272;1425;854;387;20;6793;6044;561;3433;3071;264;5971;2387;745;973;482;580;268;6545;896;3673;1627;2247;969;921;1156;170;484;441;44;966;319;713;247;0;2;2245;6254;510;0;449;61;611913;1384;4477;611;6472;14506;2355;1792;1189;813;231;92;593;1524;1444;1121;323;502;454;165;37;38;143;331;233;145;57;78;59;19;443;338;321;413;220;181;118;72;117;7270;498;586;34;3
10;Umbria;54;Perugia;51;Spoleto;54051;0;19163;9641;9522;7214;9529;431;1589;400;4049;4922;215;260;195;757;831;778;827;943;970;1101;1378;1535;1530;1347;1221;1339;1138;1076;2392;375;447;416;426;500;481;592;719;795;797;701;630;671;572;527;992;18256;1537;5516;5083;4206;1736;178;9187;650;2895;2943;1945;696;58;8392;7520;687;4852;4314;449;8405;3551;1673;1052;511;916;469;7389;1454;4764;2544;1512;721;670;680;162;320;330;71;1052;375;46;39;0;0;1512;7256;2666;15;2666;0;792766;760;5663;995;7418;18637;1982;2073;1642;1234;332;155;987;7125;6734;5622;1112;3629;1003;990;1472;515;712;883;737;328;307;302;366;446;4003;1038;135;3035;1663;648;233;32;11;10457;1473;3491;591;67
10;Umbria;54;Perugia;51;Spoleto;54051;1;19266;8902;10364;7104;9118;486;1989;569;3695;4519;213;297;178;787;752;727;817;876;918;1046;1302;1446;1349;1300;1240;1397;1218;1202;2889;389;405;391;426;469;491;512;625;693;619;590;549;666;531;508;1038;18320;2417;6508;4373;3569;1342;111;8419;1032;3188;2257;1411;502;29;8207;7484;567;4377;4022;279;8793;3340;1594;1133;563;859;348;7618;1149;5207;2381;2101;870;902;970;229;447;362;61;1748;214;74;65;0;0;2101;8150;2066;20;2061;5;844571;1629;5826;912;8368;19020;2789;2542;1588;1041;288;120;779;4560;4448;3541;907;2005;890;646;681;206;598;651;426;281;156;249;293;144;1920;958;519;1482;919;552;351;174;63;10836;962;2219;327;33
10;Umbria;55;Terni;32;Terni;55032;0;12143;5925;6218;4283;6107;371;1080;302;2286;3079;203;210;147;458;466;461;521;586;566;656;870;901;973;848;798;916;796;784;1543;243;233;251;260;296;308;314;426;445;481;422;392;440;380;400;634;11577;1451;3888;3057;2333;772;76;5633;647;2041;1677;950;290;28;5220;4701;363;2902;2696;149;5538;2296;1245;751;357;532;238;4910;706;3010;1687;586;247;238;303;45;124;112;11;430;80;16;58;2;0;586;5034;2084;3;2083;1;566230;453;4012;685;5150;12096;1603;1480;1082;741;170;74;473;4463;4403;4108;295;2221;1367;520;924;568;540;392;619;506;296;134;129;410;2359;1206;133;2256;1217;484;114;34;3;7369;1677;1827;568;36
10;Umbria;55;Terni;32;Terni;55032;1;19983;9374;10609;7704;9079;628;1866;706;4000;4527;280;319;248;952;871;809;785;909;1101;1353;1761;1662;1582;1287;1197;1154;1111;1036;2413;490;467;398;394;451;533;665;841;798;765;634;554;549;507;468;860;18842;2824;6781;4757;3210;1190;80;8779;1224;3371;2480;1173;499;32;9317;8207;810;4978;4527;334;8034;3041;1881;1072;501;830;328;8586;1206;4251;2182;3223;1431;1446;1567;210;720;642;69;2098;300;204;621;0;0;3223;8832;1319;23;1312;7;814043;2119;6146;868;9133;19904;3406;2547;1776;1059;269;76;495;2989;2884;2515;369;1687;708;120;221;587;689;316;244;146;100;74;138;214;961;798;542;889;584;461;306;160;115;10699;826;1232;421;36
10;Umbria;55;Terni;32;Terni;55032;2;16075;7308;8767;6057;7130;499;1756;633;3158;3494;189;271;196;610;610;629;678;717;765;889;1075;1242;1279;1106;1009;1005;994;1004;2463;343;299;326;365;361;368;461;487;577;608;509;436;445;423;446;854;15355;3734;5796;2972;1999;820;34;6914;1679;2785;1445;647;339;19;7184;6498;495;3682;3399;206;7042;2658;1291;1152;578;649;281;6563;1030;3950;1784;1606;641;643;806;157;329;277;35;1085;99;106;315;1;0;1606;7394;624;15;618;6;770507;1601;5288;723;7612;16028;3031;2147;1357;837;183;57;369;1996;1930;1404;526;736;623;45;168;187;349;223;268;91;34;34;50;20;490;342;552;419;215;236;214;181;139;8789;479;696;219;10
10;Umbria;55;Terni;32;Terni;55032;3;12010;5601;6409;4154;5916;331;1238;371;2164;2952;159;196;130;400;469;457;457;483;570;656;816;920;873;787;826;891;885;853;1667;194;223;236;225;252;285;307;399;462;437;378;385;400;408;388;622;11521;1151;3706;3150;2601;845;68;5359;475;1940;1640;992;293;19;4875;4298;420;2618;2386;175;5809;2330;1326;662;312;581;264;4609;631;3240;1737;992;405;445;463;84;201;185;19;699;101;33;159;0;0;992;5116;731;15;727;4;490731;1158;3574;505;5237;11901;1597;1709;1078;675;133;45;287;2355;2306;1819;487;1070;674;75;270;85;436;414;283;165;56;21;89;66;1017;557;179;850;496;282;80;40;71;5929;608;974;222;15
10;Umbria;55;Terni;32;Terni;55032;4;18920;9075;9845;7005;9399;617;1410;489;3705;4710;254;237;169;811;881;849;788;844;968;1165;1542;1554;1540;1304;1321;1477;1012;1033;1831;420;438;448;405;434;495;570;715;769;766;595;607;729;467;501;716;17933;2196;6495;4612;3282;1284;64;8572;947;3374;2409;1309;510;23;8523;7699;633;4609;4297;228;7856;3160;1814;1142;536;723;297;8354;1224;4177;2305;904;347;378;441;85;171;158;18;689;85;50;79;1;0;904;7628;768;13;767;1;762666;1366;5731;661;7758;18881;1901;2441;1906;1255;195;60;385;2661;2611;2368;243;1187;1037;144;86;101;631;491;351;321;197;74;116;93;1161;841;273;867;735;373;185;112;96;8479;1000;1135;213;20
10;Umbria;55;Terni;32;Terni;55032;5;15309;7110;8199;5696;7099;535;1461;518;2942;3520;237;237;174;628;691;676;643;682;705;847;1162;1404;1298;992;826;823;928;988;2016;323;351;349;335;321;339;419;557;670;611;493;385;361;391;445;760;14550;1885;5116;3848;2663;981;57;6716;782;2603;1950;981;376;24;6728;5935;582;3550;3246;217;6586;2537;1508;943;429;628;250;6534;852;3507;1833;1799;787;781;846;172;402;335;50;1268;122;75;333;1;0;1799;6737;778;13;766;12;622622;1697;4706;492;6895;15255;2408;2047;1359;830;182;69;446;1418;1382;1163;219;795;327;41;63;326;274;89;162;82;41;42;84;22;479;350;312;302;213;209;241;90;108;7631;439;529;179;16
10;Umbria;55;Terni;32;Terni;55032;6;14753;6899;7854;4919;7429;390;1514;501;2649;3681;171;229;169;503;518;581;520;582;681;840;982;1112;1032;902;939;1221;1154;1195;1991;252;272;322;273;309;336;434;485;537;489;395;408;544;513;568;762;14139;1660;4895;3744;2962;809;69;6597;727;2507;1941;1112;295;15;5958;5264;528;3168;2887;211;7193;2885;1617;759;374;660;261;5642;730;4157;2232;1181;466;491;586;104;240;204;22;900;70;66;145;0;0;1181;6411;543;5;541;2;622229;1048;5003;525;6576;14732;2032;2177;1383;786;154;44;283;1851;1833;1601;232;756;753;92;79;135;310;377;307;199;86;59;49;47;757;539;258;641;392;260;135;71;102;6998;710;733;153;5
