CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
4;Trentino-Alto Adige/Südtirol;21;Bolzano/Bozen;51;Merano/Meran;21051;0;3915;1894;2021;1856;1567;112;237;143;971;786;47;30;60;157;222;260;240;185;173;163;247;361;403;308;215;226;230;194;331;87;117;146;122;90;86;80;117;171;213;155;106;102;107;90;105;3714;264;1154;1278;769;238;11;1785;131;559;653;312;125;5;1876;1801;49;1015;963;33;1400;529;248;251;117;110;57;1843;462;791;346;334;153;134;164;36;69;68;16;250;46;18;18;2;0;334;1563;132;4;132;0;140629;554;916;137;1607;3843;503;465;298;229;86;26;170;522;514;457;57;230;120;107;101;70;49;43;34;48;55;33;24;48;222;121;66;175;82;109;55;15;21;1887;90;295;62;10
4;Trentino-Alto Adige/Südtirol;21;Bolzano/Bozen;51;Merano/Meran;21051;1;16870;7989;8881;8017;6495;438;1203;717;4081;3256;193;188;271;860;799;755;760;851;1021;1056;1216;1407;1305;1169;960;986;1065;897;1763;427;417;392;393;449;508;524;576;716;630;563;433;446;495;404;616;15844;2407;5609;4527;2408;831;62;7478;1125;2642;2297;969;424;21;8318;7922;267;4424;4211;132;6138;2329;955;1002;487;447;239;7033;2079;3734;1558;2288;1057;948;1048;292;454;492;111;1610;281;49;343;3;2;2286;7584;1351;6;1350;1;649462;2584;4645;546;7775;16379;3305;2050;1190;890;248;92;604;2004;1921;1654;267;974;74;606;310;315;409;257;140;96;54;35;38;88;561;563;442;337;357;378;289;186;107;9183;167;1385;97;5
4;Trentino-Alto Adige/Südtirol;21;Bolzano/Bozen;51;Merano/Meran;21051;2;16583;7888;8695;7573;6490;522;1297;701;3892;3276;230;215;275;821;777;762;709;762;819;1028;1231;1430;1356;1111;909;1063;1056;956;1793;424;416;391;360;395;378;526;569;712;684;573;419;488;493;397;663;15600;2046;5305;4625;2701;864;59;7382;973;2472;2379;1094;439;25;7840;7464;283;4159;3969;143;6383;2498;935;882;420;528;269;6970;1931;4038;1771;2441;1195;1034;1171;236;519;579;97;1809;240;45;343;4;0;2441;7715;1177;26;1177;0;602190;2861;4614;430;7943;16362;3397;2231;1172;839;226;78;501;1562;1508;1128;380;807;56;265;301;89;247;232;109;51;56;15;28;45;198;333;552;151;132;207;245;251;142;9263;122;920;80;6
4;Trentino-Alto Adige/Südtirol;22;Trento;161;Rovereto;22161;0;3602;1785;1817;1641;1625;72;188;76;886;815;26;32;26;212;241;182;181;174;211;244;315;316;317;239;235;207;145;149;234;103;131;93;89;97;103;119;143;172;156;124;116;102;72;74;91;3339;309;1274;906;592;240;18;1654;135;642;479;266;126;6;1808;1678;98;965;911;45;1159;493;164;232;114;81;48;1637;579;682;327;182;71;81;82;19;33;34;4;109;49;13;11;0;0;182;1446;388;26;388;0;136877;189;1156;135;1480;3602;434;403;308;255;65;15;93;864;822;702;120;310;358;34;49;72;99;121;126;76;71;64;24;41;149;350;162;290;207;121;49;28;7;1856;246;373;80;3
4;Trentino-Alto Adige/Südtirol;22;Trento;161;Rovereto;22161;1;17431;8195;9236;7436;7588;475;1295;637;3778;3793;181;226;217;890;858;830;787;821;919;1086;1255;1356;1399;1180;1103;1144;1050;940;1813;462;414;425;405;395;463;519;634;653;665;555;525;556;462;434;628;16387;2917;5979;4121;2402;915;53;7668;1381;2857;2054;922;437;17;8146;7576;451;4291;4024;225;6707;2603;892;1129;544;546;276;6927;2594;4140;1766;2119;997;1020;923;176;497;443;57;1282;458;63;316;0;0;2119;7643;1352;10;1294;58;692347;2351;4866;516;7749;17278;2811;2277;1314;946;285;116;762;2173;2083;1584;499;457;1125;2;186;171;344;210;262;226;60;91;34;23;261;682;618;250;318;397;313;197;109;9324;589;828;156;11
4;Trentino-Alto Adige/Südtirol;22;Trento;161;Rovereto;22161;2;16721;7872;8849;7204;7107;420;1430;560;3687;3543;189;249;204;864;828;799;774;741;817;1004;1230;1336;1307;1134;998;997;902;917;2073;434;415;397;405;348;397;480;622;656;636;538;499;473;398;432;742;15685;2203;5521;4195;2842;870;54;7348;999;2698;2088;1109;431;23;7492;6932;452;3980;3735;209;6738;2646;911;1069;514;530;272;6773;2206;4228;1832;2217;1047;1033;983;201;511;448;88;1387;466;82;281;1;0;2217;7217;1304;6;1249;55;643487;2311;4487;494;7292;16341;2624;2132;1204;977;241;114;728;2757;2657;1830;827;682;1114;34;80;212;344;254;410;273;138;89;30;56;265;880;629;403;498;419;283;131;96;8743;878;762;177;13
4;Trentino-Alto Adige/Südtirol;22;Trento;205;Trento;22205;0;33773;16617;17156;15097;15010;770;1890;1006;8012;7530;366;307;402;1901;1871;1912;1791;1591;1809;2016;2699;3027;2948;2461;2124;1939;1661;1463;2560;942;950;1001;936;805;950;1007;1318;1489;1503;1213;1075;971;799;698;960;31516;4498;11038;8855;5104;1968;53;15500;2139;5466;4664;2217;995;19;16448;15635;666;9006;8633;303;11641;4718;2217;2415;1225;855;395;18662;2162;6154;3053;2003;907;903;952;148;431;430;46;1237;336;209;221;0;0;2003;13610;2917;29;2830;87;1285770;2796;9987;1010;13793;33360;4145;3778;2697;2469;570;134;842;5949;5854;5510;344;2353;1652;1505;1406;249;527;974;787;639;504;241;183;145;1188;2892;1285;1782;1724;1137;528;263;76;16935;4178;994;303;35
4;Trentino-Alto Adige/Südtirol;22;Trento;205;Trento;22205;1;12302;6021;6281;5289;5560;288;758;407;2854;2801;121;107;138;728;671;604;615;720;780;881;963;988;975;864;794;763;559;493;904;378;359;331;329;357;408;434;488;472;519;398;347;394;247;230;330;11429;1214;3994;3580;1851;732;58;5567;526;2020;1844;772;387;18;6038;5564;383;3303;3088;190;4261;1650;965;771;382;400;179;6481;834;2125;1059;2440;1237;1243;1029;168;662;507;68;1304;518;198;420;0;0;2440;5033;545;6;511;34;408952;1856;2961;283;5100;12217;1558;1476;983;789;209;85;557;1079;1063;989;74;350;634;5;160;78;118;215;182;101;65;33;37;12;201;453;323;190;288;196;133;105;77;5633;873;92;24;0
4;Trentino-Alto Adige/Südtirol;22;Trento;205;Trento;22205;6;9871;4746;5125;4131;4592;250;582;316;2126;2295;105;102;118;417;466;524;526;525;503;563;656;758;803;737;728;753;570;486;856;207;230;279;265;260;251;284;320;363;380;351;337;359;283;235;342;9351;1968;3440;2232;1198;468;45;4492;976;1670;1066;521;234;25;4664;4464;163;2468;2385;69;3800;1562;543;846;423;281;133;5169;655;2130;996;430;166;171;216;43;74;85;7;309;46;40;35;0;0;430;4118;504;9;488;16;409312;764;3139;264;4167;9826;1283;1212;828;646;155;43;276;1222;1207;1158;49;360;678;120;112;30;139;250;321;127;101;44;34;10;254;529;365;301;304;239;185;99;30;4689;820;289;45;4
4;Trentino-Alto Adige/Südtirol;22;Trento;205;Trento;22205;9;4940;2405;2535;2043;2312;107;341;137;1083;1161;48;59;54;220;240;244;258;224;234;270;306;357;410;381;372;374;336;250;464;108;135;131;135;130;118;126;147;195;201;178;158;203;151;120;169;4671;1111;1638;1114;571;234;3;2271;575;792;553;213;138;0;2375;2284;67;1265;1221;35;1861;766;267;405;214;125;47;2609;300;1064;501;133;53;51;66;16;24;26;3;93;14;20;6;0;0;133;1984;291;1;271;20;213579;304;1586;109;1999;4847;546;606;405;353;75;14;87;709;696;672;24;317;111;244;121;18;50;123;120;99;74;36;31;5;172;377;118;185;199;155;87;38;8;2279;583;62;19;8
4;Trentino-Alto Adige/Südtirol;22;Trento;205;Trento;22205;10;17758;8143;9615;7456;7623;418;1567;694;3763;3780;151;226;223;714;793;815;885;889;918;939;1153;1235;1378;1312;1156;1197;1095;996;2283;375;404;416;454;462;451;477;517;582;654;605;524;535;461;406;820;16876;3384;5664;4403;2513;862;50;7679;1617;2602;2104;930;416;10;8015;7504;413;4142;3893;200;7421;2806;1151;1412;680;594;225;8887;886;4264;1868;1837;800;828;800;209;411;316;73;1084;266;221;266;0;0;1837;7818;831;10;760;71;718543;2640;4843;496;7979;17413;3072;2310;1240;954;297;106;700;1270;1243;1119;124;543;489;87;54;118;334;247;140;80;75;36;35;6;154;374;585;174;225;250;193;137;140;8741;596;436;75;12
4;Trentino-Alto Adige/Südtirol;22;Trento;205;Trento;22205;11;16964;7557;9407;7376;6699;436;1803;650;3627;3308;171;236;215;662;639;698;721;771;868;872;1056;1126;1267;1174;1123;1046;1010;1112;2819;326;350;364;407;386;426;441;499;484;567;530;512;464;462;433;906;16209;4020;5406;3833;2159;738;53;7183;1918;2415;1676;756;399;19;7458;7021;360;3789;3574;179;7507;2728;1063;1156;589;776;299;7618;865;4512;1808;2060;916;889;976;195;461;400;55;1259;302;178;321;0;0;2060;7923;1467;19;1424;43;726127;2714;4768;662;8144;16193;3726;2244;1088;816;198;72;461;1322;1279;1108;171;544;323;241;199;301;279;184;81;24;25;8;7;10;99;228;771;119;129;270;230;185;175;9786;480;549;74;5
4;Trentino-Alto Adige/Südtirol;22;Trento;205;Trento;22205;12;18590;8832;9758;8605;7156;573;1440;816;4452;3568;228;278;306;905;845;789;846;891;1254;1225;1456;1495;1493;1370;1188;1151;1005;853;1824;479;449;412;435;466;639;633;713;725;715;627;551;566;453;364;605;17518;3663;6179;4424;2255;925;72;8254;1743;2981;2159;867;478;26;9295;8639;541;4892;4588;260;6756;2600;1183;1225;618;737;351;9285;1194;3611;1606;2847;1352;1269;1360;218;675;606;71;1599;487;263;496;1;1;2846;8800;2349;16;2175;174;757622;3661;4692;680;9120;18442;4092;2468;1265;976;239;80;520;1804;1757;1401;356;809;422;170;455;212;273;190;83;69;61;31;27;7;175;313;906;169;178;249;389;271;145;12145;542;711;123;25
