CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
16;Puglia;71;Foggia;24;Foggia;71024;5;15010;7097;7913;6161;7329;236;1073;211;3095;3660;93;195;54;561;660;676;718;801;904;940;1038;1032;1056;988;1066;1167;979;886;1538;286;315;369;367;420;455;460;509;475;493;454;474;524;468;386;642;14320;2039;4911;3597;2702;950;121;6750;898;2506;1895;1047;365;39;5524;4656;498;3244;2823;252;7589;2883;2389;1169;572;963;584;5815;471;3068;1694;132;39;51;69;12;20;17;2;93;12;13;14;0;0;132;5719;226;9;223;3;568872;840;4616;319;5775;15002;1341;1668;1214;1173;309;70;446;459;453;384;69;72;281;31;0;9;80;69;69;67;9;73;8;13;87;38;246;76;26;25;50;70;137;6049;127;204;52;1
16;Puglia;71;Foggia;24;Foggia;71024;6;16117;7897;8220;7006;7818;293;779;221;3649;3901;106;171;70;694;847;877;1016;1058;978;983;1111;1246;1408;1226;1239;1140;854;669;771;360;423;470;537;556;490;494;499;586;665;558;608;550;442;324;335;15274;2699;5639;3622;2176;1023;115;7466;1260;2865;1949;901;454;37;6670;5659;541;3858;3367;286;7029;2786;2159;1593;799;948;583;7417;581;2329;1371;57;13;21;30;6;8;4;1;41;6;2;8;0;0;57;5577;607;16;607;0;571194;1168;4167;284;5619;16117;957;1331;1408;1455;379;89;559;395;386;365;21;4;325;36;0;6;8;10;57;101;84;85;14;4;16;137;208;29;20;40;50;47;179;6292;125;214;26;0
16;Puglia;71;Foggia;24;Foggia;71024;7;15563;7440;8123;6562;7419;310;1052;220;3343;3708;118;204;67;753;798;853;891;873;877;989;1176;1264;1232;1017;994;1013;792;772;1269;388;403;403;447;449;421;485;575;633;578;464;479;496;364;341;514;14659;1459;4630;4278;2894;1162;236;6977;636;2338;2335;1125;463;80;5814;4775;612;3602;3085;330;7345;2644;2611;1177;529;965;580;6482;474;2592;1498;111;41;50;53;8;20;20;1;93;6;5;7;0;0;111;5559;309;59;309;0;534339;1170;4070;428;5668;15541;1142;1514;1274;1277;358;103;651;1410;1399;805;594;252;422;131;3;93;197;122;145;118;83;32;12;178;273;73;281;289;81;68;133;86;148;6140;65;477;256;7
16;Puglia;71;Foggia;24;Foggia;71024;8;15922;7782;8140;6799;7884;254;820;165;3505;3944;99;179;55;725;899;842;847;982;911;1044;1206;1201;1270;1066;1067;1178;992;730;962;377;451;444;442;520;448;545;541;589;604;509;476;569;486;363;418;15029;1879;5045;4191;2651;1103;160;7324;811;2580;2320;1071;487;55;6054;5111;553;3666;3217;271;7402;2844;2549;1206;566;1106;733;6830;489;2541;1503;97;25;26;63;8;12;13;0;73;2;3;19;0;0;97;5571;517;16;517;0;556439;1065;4170;381;5616;15895;1026;1438;1297;1328;409;118;745;716;711;645;66;112;498;35;75;16;43;40;64;96;137;168;6;73;83;295;194;225;80;46;72;84;138;6189;226;258;155;6
16;Puglia;71;Foggia;24;Foggia;71024;9;16567;8134;8433;7428;7637;249;1077;176;3918;3822;113;221;60;836;921;930;923;1087;1076;1103;1245;1200;1347;1162;1074;1007;716;640;1300;425;477;468;475;569;552;555;636;603;649;595;516;494;368;278;474;15539;785;3784;5461;3540;1397;572;7605;329;1946;3000;1514;592;224;5893;4735;624;3889;3270;361;7987;2875;3129;993;470;1611;1060;6663;368;2254;1292;200;74;83;104;13;36;36;2;151;17;10;22;0;0;200;5640;668;83;668;0;461174;1848;3250;665;5763;16192;1130;1504;1222;1335;433;139;883;1417;1408;932;476;503;299;130;5;224;285;177;47;95;28;40;31;437;227;44;224;411;128;80;103;64;146;6608;84;283;528;37
16;Puglia;71;Foggia;28;Lucera;71028;0;2111;1103;1008;934;1052;26;70;29;502;544;18;18;21;115;117;131;136;152;137;157;170;184;167;157;113;125;76;66;108;56;46;65;74;82;68;87;94;90;94;85;63;66;38;36;59;1980;175;372;755;431;216;31;1041;78;213;442;201;91;16;909;789;60;628;563;36;839;308;305;170;79;89;51;902;172;275;154;236;142;99;133;4;54;86;2;199;25;1;11;0;0;236;715;59;4;59;0;73000;24;466;239;729;2098;183;152;126;169;66;33;227;795;770;750;20;438;267;45;1;7;215;104;89;67;190;68;9;551;152;10;37;703;2;1;3;37;4;1254;286;433;30;1
16;Puglia;71;Foggia;28;Lucera;71028;1;16211;7742;8469;6699;7691;223;1411;187;3476;3843;92;267;64;744;763;814;865;931;976;1025;1079;1196;1137;1024;896;955;782;935;2089;386;384;397;458;496;465;518;564;591;535;511;422;440;355;397;823;15306;1599;4054;4250;3458;1592;353;7275;715;2034;2304;1486;610;126;5790;4551;712;3653;2989;411;8100;2922;2567;1182;551;1048;647;5395;1077;3303;1695;381;171;160;199;22;87;80;4;282;69;10;19;1;0;381;6213;1391;5;1391;0;597645;1003;4732;522;6262;16164;1692;1651;1142;1266;418;93;590;2186;2104;1877;227;1017;850;10;324;173;334;421;442;118;47;16;2;135;804;610;328;399;429;524;349;123;53;7759;647;1037;191;2
16;Puglia;71;Foggia;28;Lucera;71028;2;16011;7831;8180;6885;8048;185;763;130;3542;4030;73;142;44;834;846;994;1078;1070;1079;1127;1204;1280;1321;1155;1070;946;618;525;864;443;438;504;536;513;544;543;559;589;674;554;536;481;305;263;349;15019;1375;4874;4556;2830;1200;184;7304;583;2426;2436;1250;544;65;6358;5098;698;4043;3440;379;6979;2403;2568;1504;660;912;555;6090;1478;1995;1161;173;56;67;87;19;27;25;4;145;4;9;15;0;0;173;5390;681;4;681;0;535280;817;4246;355;5418;16011;909;1239;1192;1501;460;117;744;1311;1249;1023;226;288;735;0;59;17;75;220;327;152;100;61;12;147;275;274;327;274;153;173;202;141;80;6099;422;529;71;1
16;Puglia;71;Foggia;29;Manfredonia;71029;0;3346;1808;1538;1551;1627;65;73;30;863;869;36;24;16;237;223;228;184;230;299;321;322;261;276;232;185;139;74;48;87;125;125;113;90;114;164;159;174;158;148;135;109;82;44;26;42;3069;176;828;1112;570;360;23;1662;83;454;608;298;208;11;1578;1275;191;1100;941;118;1080;345;478;216;98;154;93;1367;380;232;142;323;212;118;173;32;67;121;24;212;96;2;13;0;0;323;1198;2874;5;2873;1;96109;167;725;330;1222;3346;355;216;245;271;91;44;285;1382;1365;1325;40;723;402;200;69;117;201;66;430;229;146;40;27;924;352;33;16;878;169;114;59;48;57;4176;515;628;159;23
16;Puglia;71;Foggia;29;Manfredonia;71029;1;12581;6283;6298;5391;6358;138;581;113;2883;3191;58;106;45;582;620;752;800;825;781;824;919;957;980;798;832;866;725;572;748;310;326;388;423;408;409;425;459;446;514;376;390;422;364;291;332;11877;1117;3295;3608;2516;1148;193;5915;512;1687;2086;1093;472;65;4729;3590;646;3095;2500;370;5898;2164;2284;1002;468;685;430;4350;826;1927;1251;50;15;23;24;3;9;5;1;29;7;7;7;0;0;50;4039;1833;7;1833;0;394175;1142;2621;308;4071;12554;568;971;942;990;419;181;1163;1105;1097;969;128;415;467;87;43;49;151;288;165;225;34;11;3;306;329;182;152;332;97;157;190;106;87;5890;348;530;85;6
16;Puglia;71;Foggia;29;Manfredonia;71029;2;12316;5946;6370;5299;5828;172;865;152;2734;2926;76;158;52;573;567;607;679;747;737;747;804;852;887;800;728;684;650;669;1585;278;298;323;358;391;375;403;389;420;445;377;356;319;311;294;609;11623;1507;3194;3113;2412;1180;217;5609;740;1639;1737;999;422;72;4407;3460;506;2834;2345;297;6162;2213;1978;946;449;769;440;3951;842;2469;1291;113;48;37;69;7;20;27;1;60;31;2;20;0;0;113;4592;1119;11;1119;0;438915;1231;2994;420;4645;12286;1241;1119;897;954;340;94;600;1004;988;869;119;700;149;20;135;139;263;189;92;29;17;2;3;81;368;262;158;173;138;181;176;96;105;6070;181;514;153;21
16;Puglia;71;Foggia;29;Manfredonia;71029;3;13531;6629;6902;5718;6762;140;807;104;3002;3374;52;166;35;650;606;783;832;866;822;902;918;945;1037;892;773;829;729;644;1303;333;296;398;425;444;404;460;462;468;535;436;364;390;343;318;553;12783;1126;3189;3857;2925;1421;265;6246;520;1612;2166;1325;537;86;4813;3703;606;3197;2636;363;6679;2405;2372;1077;493;791;481;4531;899;2439;1401;76;23;29;43;4;12;9;2;56;8;2;10;0;0;76;4708;1056;7;1056;0;447256;1052;3268;434;4754;13516;909;1219;1007;1109;392;118;752;886;878;831;47;509;262;60;20;26;128;348;108;136;29;18;18;169;146;362;154;210;62;132;208;121;98;5876;210;560;48;13
16;Puglia;71;Foggia;29;Manfredonia;71029;4;14483;7287;7196;6375;7113;174;712;109;3457;3560;73;158;39;716;808;878;908;979;912;989;1049;1059;1126;967;898;774;658;618;1144;384;410;460;484;511;464;505;548;519;586;465;446;403;308;284;510;13593;964;3359;4358;3054;1585;273;6816;446;1762;2499;1377;636;96;5258;4011;675;3608;2956;432;6823;2425;2652;1156;571;836;516;5100;930;2179;1307;72;37;16;48;8;8;25;4;49;19;2;2;0;0;72;4776;882;11;882;0;424436;1170;3234;402;4806;14457;773;1137;1070;1181;465;180;1151;827;821;798;23;557;184;57;19;53;239;166;116;97;48;15;45;175;141;309;173;230;80;117;134;135;102;5709;210;470;97;21
16;Puglia;71;Foggia;46;San Giovanni Rotondo;71046;0;1150;610;540;565;531;12;29;13;306;274;11;9;10;76;76;68;74;69;113;94;105;81;87;67;66;70;44;35;25;35;37;36;37;33;64;50;53;49;43;35;34;39;27;22;16;1055;84;294;415;179;76;7;566;41;147;243;90;41;4;546;472;35;350;316;18;384;152;118;95;43;50;32;567;60;121;77;117;49;53;56;8;21;25;3;103;3;3;8;0;0;117;440;20;6;20;0;42514;45;277;129;451;1140;158;91;72;82;35;13;81;392;392;392;0;101;291;0;0;2;36;61;72;134;80;6;1;332;60;0;0;327;60;4;0;1;0;472;82;241;68;1
16;Puglia;71;Foggia;46;San Giovanni Rotondo;71046;1;12610;6019;6591;5869;5710;143;761;127;2920;2849;67;135;48;601;639;697;722;860;886;882;901;890;849;812;822;707;515;545;1282;318;304;356;368;448;444;441;445;449;396;369;401;343;245;214;478;11901;1718;3393;3298;2185;1104;203;5651;836;1643;1748;920;446;58;4970;4237;431;2900;2483;261;5703;2141;1363;1233;599;874;478;5150;718;2233;1049;747;325;325;365;57;161;141;23;644;27;12;63;1;0;747;4813;3320;1;3320;0;439434;643;3438;788;4869;12406;1565;1089;820;919;364;112;707;3493;3354;3108;246;2430;678;0;586;275;681;709;395;184;90;94;94;182;1061;1673;192;671;1299;874;200;41;23;8297;654;2408;34;12
16;Puglia;71;Foggia;46;San Giovanni Rotondo;71046;2;13569;6662;6907;6212;6417;142;660;138;3226;3216;59;120;41;723;744;846;967;1018;859;954;1048;1021;1031;904;781;717;494;539;923;358;385;415;505;540;422;485;529;493;480;456;383;336;233;251;391;12699;1617;3870;3668;2298;1093;153;6222;775;1945;1997;982;479;44;5386;4678;428;3193;2834;220;5870;2311;1556;1577;778;836;516;6143;850;1901;998;402;167;171;203;28;83;72;12;352;28;2;20;0;0;402;4741;1716;1;1716;0;452356;736;3359;686;4781;13554;1061;1100;925;1125;436;134;838;2325;2205;2020;185;1077;943;0;0;86;302;551;363;288;236;85;109;94;582;1067;277;297;651;723;269;68;12;6677;595;1341;63;21
16;Puglia;71;Foggia;51;San Severo;71051;0;26;15;11;14;12;0;0;0;8;7;0;0;0;1;4;3;2;2;1;1;3;1;3;2;0;1;1;1;0;0;2;2;1;1;1;1;0;1;3;2;0;0;0;1;0;24;0;1;8;8;7;0;15;0;1;4;5;5;0;4;3;1;4;3;1;14;7;4;0;0;8;6;10;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;5;611;3;4;1;8;26;4;1;0;0;1;2;15;23;23;13;10;11;2;0;0;11;2;0;0;0;0;0;0;13;0;0;0;13;0;0;0;0;0;13;1;5;7;0
16;Puglia;71;Foggia;51;San Severo;71051;1;15688;7536;8152;6587;7374;225;1316;186;3422;3701;103;244;66;676;767;805;848;977;975;952;1073;1112;1170;1043;981;951;810;805;1743;353;388;410;436;480;503;538;560;522;580;473;464;462;338;369;660;14875;1880;3392;4131;3849;1395;228;7110;894;1677;2210;1657;582;90;5715;4342;830;3659;2863;547;7725;2726;2557;1111;501;1163;716;5086;870;2894;1493;497;218;208;263;26;94;116;8;390;54;11;42;0;0;497;6249;1448;1;1447;1;556533;1088;4668;580;6337;15627;1936;1650;1176;1139;338;98;617;3384;3216;2887;329;1977;883;27;633;648;360;513;322;148;170;67;26;273;1707;737;170;1082;868;607;217;70;43;8111;823;1361;632;71
16;Puglia;71;Foggia;51;San Severo;71051;2;16570;7994;8576;6950;8082;260;1114;164;3577;4042;105;205;65;792;860;941;1021;1046;1030;1129;1211;1203;1219;1062;938;1029;868;783;1438;409;430;491;516;515;505;555;627;604;574;515;431;477;408;358;579;15622;1386;3453;4946;4036;1579;222;7500;636;1624;2708;1799;654;79;5918;4582;855;3873;3134;543;8059;2791;2976;1246;584;1211;720;5684;1009;2626;1475;428;206;178;218;32;91;98;17;349;46;10;21;2;0;428;6221;1022;10;1019;3;541987;846;4790;653;6289;16567;1563;1674;1219;1318;406;109;697;2847;2786;2400;386;725;1516;159;19;158;456;469;704;347;160;39;48;237;1011;984;168;773;796;472;221;102;36;7326;344;1803;240;13
16;Puglia;71;Foggia;51;San Severo;71051;3;8566;4350;4216;3883;4217;114;297;55;2105;2116;41;73;15;504;627;637;618;550;534;596;782;797;662;554;446;485;281;226;267;266;338;352;320;298;260;270;381;396;333;283;213;258;155;109;118;7939;557;1831;2767;1862;820;102;4023;245;905;1542;890;400;41;3331;2514;477;2192;1769;290;3467;1202;1520;627;317;528;335;3473;582;792;519;89;42;36;45;8;17;20;5;57;8;3;21;0;0;89;2742;176;4;176;0;253012;449;2114;201;2764;8566;390;588;607;860;235;84;564;501;491;458;33;83;375;0;0;28;36;58;77;94;18;146;1;27;105;221;105;78;70;79;138;54;39;3144;277;92;77;12
16;Puglia;71;Foggia;51;San Severo;71051;4;14056;6922;7134;6136;6854;220;739;107;3197;3442;95;146;42;748;846;900;944;912;943;1069;1025;1149;1032;827;861;750;645;532;873;391;433;466;477;472;436;556;512;576;497;391;393;385;303;262;372;13151;857;2640;4610;3359;1471;214;6451;368;1324;2459;1565;654;81;5216;3785;874;3559;2767;558;6346;2073;2724;970;430;935;586;4890;771;1717;1038;320;165;136;168;16;69;89;7;270;32;5;13;0;0;320;4985;779;12;776;3;432267;815;3702;527;5044;14054;1063;1271;1043;1169;392;106;684;1918;1869;1781;88;582;969;230;18;78;492;313;278;270;190;65;77;159;771;729;122;452;630;384;193;75;47;6243;481;1058;231;11
16;Puglia;72;Bari;1;Acquaviva delle Fonti;72001;0;502;258;244;222;249;8;20;3;120;125;6;6;1;16;24;30;46;29;30;33;38;53;44;32;28;25;21;20;33;7;15;16;23;14;13;19;20;21;25;18;15;13;9;11;19;480;38;100;184;111;34;13;248;15;51;102;56;18;6;233;201;17;149;128;12;199;71;54;47;17;15;10;158;69;83;44;23;11;13;10;0;5;6;0;15;1;4;3;0;0;23;179;17;1;17;0;19528;14;142;29;185;502;45;40;42;42;13;3;18;143;143;128;15;79;45;4;56;0;23;10;8;18;7;1;5;95;21;9;3;94;17;11;4;2;0;209;29;71;28;0
16;Puglia;72;Bari;1;Acquaviva delle Fonti;72001;1;20536;9967;10569;8241;10392;310;1346;247;4282;5208;140;257;80;869;893;1014;1168;1264;1318;1282;1439;1474;1596;1540;1347;1339;960;982;2051;462;444;509;597;645;677;637;722;697;783;735;649;656;467;444;843;19509;2318;5948;5211;4131;1638;263;9428;1106;3094;2751;1696;670;111;8328;7020;825;4929;4294;418;9432;3623;2340;1776;855;982;536;6586;2982;4334;2203;499;210;213;246;40;99;97;14;381;40;11;67;0;0;499;7439;1475;15;1475;0;828302;1299;5635;633;7567;20496;1635;1922;1669;1812;437;92;577;4516;4283;3963;320;1338;2297;328;614;251;483;673;1068;505;226;88;55;321;1939;1337;366;1778;1241;608;215;89;32;9264;1780;1819;350;14
16;Puglia;72;Bari;4;Altamura;72004;0;1708;928;780;838;772;29;49;20;502;390;14;13;9;109;114;121;112;139;141;122;153;133;113;123;96;79;54;40;59;61;60;69;54;82;85;67;77;70;57;66;54;41;28;28;29;1582;93;412;556;335;166;20;859;43;218;326;174;86;12;761;644;77;532;473;44;603;206;238;137;59;85;63;757;135;143;84;76;40;32;42;2;15;24;1;36;10;4;26;0;0;76;523;744;2;744;0;56304;24;350;168;542;1685;134;77;94;126;70;41;261;1105;1086;1072;14;767;148;157;9;116;170;117;135;252;179;66;28;440;579;53;0;542;434;91;4;1;0;1732;97;669;304;2
16;Puglia;72;Bari;4;Altamura;72004;1;16551;7827;8724;7712;7443;186;1067;143;3803;3710;76;193;45;768;869;979;991;1076;1065;1053;1138;1224;1254;992;848;870;770;780;1874;387;444;493;517;568;545;541;551;586;622;467;397;382;319;327;681;15621;1703;4015;4159;3599;1826;319;7357;795;1987;2280;1490;696;109;6246;5266;662;3924;3432;379;7689;2579;2433;1383;654;901;490;6249;1290;2972;1423;1070;541;546;450;74;282;218;41;940;67;17;46;0;0;1070;5916;2022;6;2020;2;576737;1107;4244;629;5982;16505;1567;1327;1043;1283;596;166;1043;3504;3238;3040;198;1711;1085;244;873;397;449;399;481;313;82;32;14;78;839;1354;769;935;962;774;277;59;33;8476;507;1667;722;144
16;Puglia;72;Bari;4;Altamura;72004;2;16980;8432;8548;8051;8133;133;584;79;4140;4079;61;122;30;1000;1174;1269;1347;1263;1132;1158;1314;1419;1361;1108;936;771;506;433;789;514;579;650;690;647;566;590;638;694;659;544;470;367;262;219;343;15771;1423;4236;5007;3315;1624;166;7820;622;2093;2867;1458;710;70;6867;5855;679;4533;4043;364;6670;2156;2591;1739;791;704;386;7759;1514;1636;967;636;329;337;255;44;170;138;21;550;54;3;29;0;0;636;5035;604;5;600;4;526079;772;3889;413;5074;16933;644;837;1055;1534;772;232;1454;1749;1634;1455;179;148;1129;178;1;18;156;180;477;232;189;172;30;72;362;446;575;333;355;438;212;71;46;5803;552;664;196;43
16;Puglia;72;Bari;4;Altamura;72004;3;16499;8133;8366;7458;8005;124;848;64;3919;4001;50;142;21;801;913;1069;1154;1210;1235;1075;1087;1200;1193;1054;933;889;694;646;1346;382;488;562;635;641;671;568;516;595;567;498;452;441;328;288;501;15523;1085;3795;4725;3791;1874;253;7656;485;1939;2736;1634;770;92;6274;5145;749;4215;3625;448;7442;2486;2791;1369;663;811;444;6423;1358;2471;1368;765;391;418;297;50;224;143;24;657;71;12;25;0;0;765;5279;676;5;674;2;516324;967;3871;484;5322;16466;898;1161;1022;1301;733;207;1311;1956;1855;1787;68;783;572;432;4;44;271;533;399;306;143;66;21;56;294;688;749;492;503;497;195;57;43;6052;607;951;202;27
