CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
5;Veneto;23;Verona;91;Verona;23091;32;18245;8491;9754;7216;8309;418;1619;683;3723;4120;169;258;221;756;725;833;844;859;910;1058;1223;1391;1462;1321;1121;1122;1077;1136;2407;401;375;425;445;435;446;497;594;682;668;636;516;509;481;481;900;17352;2928;6104;4524;2824;919;53;8018;1404;2944;2241;1001;408;20;8188;7600;464;4311;4036;225;7743;2979;1484;1192;600;731;347;7960;1419;4336;2003;2299;1084;992;1152;155;505;528;51;1160;355;154;630;0;0;2299;8214;473;18;472;1;826743;2395;5393;641;8429;18174;3193;2474;1450;981;260;71;459;1412;1383;1251;132;472;759;20;97;134;168;375;213;109;60;44;51;27;471;325;428;330;194;197;236;135;159;9074;488;653;104;6
5;Veneto;23;Verona;91;Verona;23091;41;12018;5710;6308;4696;5567;250;1071;434;2458;2826;107;172;147;518;530;497;567;529;612;772;964;999;984;799;657;730;709;748;1403;253;279;254;285;260;293;366;525;509;505;402;298;326;333;315;507;11398;1206;3640;3547;2304;652;49;5402;568;1817;1895;804;296;22;5515;5076;341;3042;2834;169;4958;1882;972;728;343;472;216;5306;981;2786;1298;2362;1145;1007;1212;143;469;623;53;916;533;126;787;0;0;2362;5349;440;11;439;1;498723;1693;3491;352;5536;12001;2121;1509;1024;682;156;44;282;1279;1269;1044;225;394;647;3;41;64;302;331;147;66;42;22;29;176;436;167;265;318;181;165;161;134;85;5980;109;883;52;0
5;Veneto;23;Verona;91;Verona;23091;51;15910;7679;8231;6552;7164;391;1270;533;3478;3601;176;225;199;766;693;657;720;792;939;1083;1280;1300;1327;1102;909;975;855;869;1643;390;356;329;370;407;451;535;682;658;647;558;450;469;396;388;593;15000;1706;4947;4322;3113;869;43;7220;788;2554;2310;1169;387;12;7579;6999;422;4167;3909;192;6215;2437;1120;968;479;614;288;6905;1659;3513;1644;2260;1071;1042;1106;112;462;566;43;1211;483;139;426;0;1;2259;7092;635;14;634;1;659122;2223;4550;484;7257;15856;2712;2046;1332;876;219;72;457;2224;2165;1829;336;1094;718;17;74;269;389;470;226;150;106;78;67;242;827;459;301;652;404;296;271;107;99;8035;967;643;195;24
5;Veneto;23;Verona;91;Verona;23091;61;13440;6290;7150;5236;6245;307;1212;440;2690;3124;121;200;155;496;555;603;586;631;546;659;846;1001;1081;1010;876;933;909;907;1801;245;276;308;301;311;294;327;399;494;509;476;435;423;404;402;686;12833;1901;4538;3335;2354;675;30;5997;894;2260;1722;791;314;16;5748;5377;289;3085;2913;139;6038;2376;1048;896;448;489;235;5741;988;3605;1663;1088;510;461;562;65;229;255;26;598;120;65;304;1;0;1088;5986;343;3;325;18;583561;1338;4377;389;6104;13412;2074;1932;1130;785;157;26;159;900;891;853;38;117;733;3;23;122;202;197;116;111;29;21;32;9;170;335;339;161;154;134;147;126;131;6610;265;549;39;0
5;Veneto;23;Verona;96;Villafranca di Verona;23096;0;16852;8459;8393;7020;8184;299;982;367;3855;4134;139;175;156;856;890;846;848;857;970;1191;1411;1488;1469;1131;980;1004;805;788;1318;448;444;427;447;443;501;594;740;763;758;577;503;491;391;395;537;15801;1209;5276;4772;3473;1020;51;7911;544;2822;2641;1422;465;17;8322;7840;374;4824;4605;175;5938;2316;1396;1020;504;411;215;5715;4198;3111;1560;1439;706;602;769;68;301;382;23;836;373;71;159;0;0;1439;6426;886;3;886;0;695319;1168;4700;624;6492;16733;1583;1772;1498;1240;288;111;712;3656;3537;3089;448;2095;340;654;317;276;385;589;542;403;272;200;105;269;1998;800;22;1101;957;640;306;67;18;8225;1640;1252;182;15
5;Veneto;23;Verona;96;Villafranca di Verona;23096;1;15895;7673;8222;6613;7241;355;1174;512;3456;3642;153;223;199;836;729;806;770;848;895;1089;1259;1394;1311;999;916;904;795;795;1549;438;379;409;380;449;435;543;623;703;635;480;453;450;353;348;595;14896;1721;5198;4205;2801;925;46;7145;815;2555;2283;1053;418;21;7599;7087;407;4173;3956;179;5925;2274;1317;1000;511;451;257;5939;2926;3157;1485;1725;844;798;834;93;404;398;42;1073;353;82;216;1;0;1725;6401;745;13;744;1;705700;1918;3989;561;6469;15706;1864;1861;1341;1028;292;83;525;3233;3127;2535;592;1372;781;382;366;123;285;540;408;333;301;83;96;127;1599;700;109;936;625;475;349;121;29;7969;1507;912;110;6
5;Veneto;24;Vicenza;8;Arzignano;24008;0;4342;2200;2142;1894;2046;46;266;90;1050;1044;19;51;36;183;211;220;247;256;237;259;340;374;403;310;263;241;217;196;385;92;92;112;148;137;119;147;166;193;202;161;133;129;128;91;150;4119;217;1124;1449;1043;278;8;2089;96;592;803;480;114;4;2031;1929;77;1240;1196;32;1697;664;421;279;147;119;56;1646;808;878;457;412;222;182;206;24;98;114;10;165;62;2;183;0;0;412;1666;314;1;314;0;197911;159;1365;170;1694;4338;457;438;344;340;90;25;163;1623;1556;1296;260;1254;38;4;143;174;252;222;126;105;114;85;75;53;797;442;4;872;290;90;38;6;0;2038;374;660;251;11
5;Veneto;24;Vicenza;8;Arzignano;24008;1;21247;10636;10611;8942;9998;295;1489;523;4858;5215;121;236;206;1150;1155;1157;1136;1171;1217;1392;1675;1875;1834;1410;1168;1066;998;947;1896;608;577;615;632;599;584;764;904;988;978;755;589;500;469;421;653;19847;1563;5855;6485;4268;1541;135;9912;737;2996;3581;1767;759;72;9732;9063;497;6032;5700;271;8053;2804;2214;1275;645;676;390;8332;3256;3888;1731;4687;2631;2203;2270;214;1145;1379;107;1904;810;38;1935;0;0;4687;8363;1386;37;1386;0;942665;2088;5909;733;8744;21120;2892;2166;1632;1481;421;152;971;5890;5710;4440;1270;4274;162;4;242;339;674;1533;698;384;327;182;61;158;2756;1307;219;2451;986;555;270;120;58;10714;1778;2229;408;25
5;Veneto;24;Vicenza;12;Bassano del Grappa;24012;0;4760;2340;2420;2087;2192;80;311;90;1101;1093;41;72;33;235;250;258;246;240;211;296;379;407;380;334;304;298;256;245;421;117;124;125;112;129;114;156;188;210;198;174;147;151;133;123;139;4481;377;1259;1467;1051;317;10;2202;167;683;767;444;136;5;2152;2040;83;1246;1198;35;1865;728;400;316;146;129;73;1711;890;1020;498;180;76;77;89;14;30;40;6;67;87;10;16;0;0;180;1768;665;11;654;11;228879;168;1461;197;1826;4694;496;464;388;330;115;33;211;1736;1661;1485;176;842;277;366;487;142;150;140;222;132;105;53;54;57;750;605;73;899;377;167;36;4;2;2505;573;688;189;35
5;Veneto;24;Vicenza;12;Bassano del Grappa;24012;3;10815;5125;5690;4607;4645;277;922;364;2386;2339;131;153;116;439;467;501;508;531;557;632;765;857;861;780;690;719;601;618;1289;234;243;248;268;270;265;326;367;440;436;351;349;321;252;279;476;10283;1559;3350;2848;1908;571;47;4842;748;1656;1441;721;263;13;4912;4454;348;2719;2506;166;4496;1681;916;699;358;408;205;3286;2063;2473;1096;1414;660;656;647;111;314;305;41;693;436;90;195;0;0;1414;4625;1056;7;1038;18;549514;1420;2969;374;4763;10753;1726;1301;862;631;176;67;435;2164;2112;1905;207;527;1347;31;39;39;162;369;825;337;63;28;43;80;1156;526;143;680;623;319;202;49;32;5833;1038;763;95;9
5;Veneto;24;Vicenza;12;Bassano del Grappa;24012;6;13894;6713;7181;6419;5850;301;922;402;3306;2948;139;173;147;699;754;739;675;704;749;914;1114;1153;1123;948;818;812;722;681;1289;362;362;389;359;374;360;437;575;555;595;451;396;387;355;320;436;13033;1751;4127;3728;2486;897;44;6272;810;2057;2038;961;386;20;6452;5963;370;3629;3398;182;5250;1971;1179;861;432;465;235;5030;2413;2745;1284;1707;826;782;812;113;380;401;45;726;696;126;159;0;0;1707;5439;811;4;765;46;620119;1514;3661;408;5583;13617;1732;1459;1109;906;281;96;611;2424;2344;2051;293;515;490;1046;119;80;246;375;558;267;261;110;35;78;1181;600;192;732;631;364;172;121;31;6369;1017;875;146;13
5;Veneto;24;Vicenza;12;Bassano del Grappa;24012;13;13515;6279;7236;5912;5507;285;1308;503;2976;2741;129;248;185;575;626;582;611;576;634;774;1009;1028;1099;887;823;816;753;769;1953;295;320;310;315;289;316;372;492;498;544;438;397;381;336;326;650;12819;2275;3972;3201;2543;762;66;5922;1113;1934;1597;902;344;32;5976;5551;333;3270;3079;144;5756;2084;1073;862;429;640;293;4510;2127;3181;1345;1261;551;537;623;101;264;254;33;588;360;134;179;0;0;1261;5644;1861;13;1809;52;689227;1764;3500;567;5867;12938;2242;1589;1004;751;207;74;467;3033;2937;2552;385;1480;571;501;571;158;249;457;435;346;201;90;45;45;1175;950;382;867;731;519;284;113;38;8065;1196;1082;262;12
5;Veneto;24;Vicenza;61;Montecchio Maggiore;24061;0;2500;1281;1219;1071;1217;33;140;39;595;616;18;31;21;113;129;124;130;132;127;166;157;209;227;203;177;164;124;109;209;53;71;49;73;74;67;91;76;112;114;109;86;92;59;63;92;2362;138;608;843;605;158;10;1214;50;342;471;279;68;4;1221;1148;52;719;689;23;913;389;195;141;74;59;38;715;682;518;277;108;43;40;55;13;17;24;2;63;22;9;14;0;0;108;907;87;12;87;0;116187;54;783;88;925;2500;206;240;217;187;52;23;155;941;912;725;187;364;112;249;102;46;99;92;151;105;74;27;29;81;461;182;1;486;172;54;10;2;1;1119;510;172;42;1
5;Veneto;24;Vicenza;61;Montecchio Maggiore;24061;1;20815;10425;10390;8719;9952;379;1309;456;4764;5075;179;215;192;1127;1069;1066;987;1004;1183;1506;1786;1877;1752;1387;1117;1151;1018;1015;1770;527;549;554;533;495;549;763;1015;1013;909;763;577;547;489;450;692;19488;1450;5881;6421;4298;1326;112;9799;712;3145;3493;1746;642;61;9955;9151;536;5865;5549;217;7598;2930;1774;1082;548;640;362;6365;5044;4102;1988;3830;2015;1775;1885;170;842;1093;80;1135;708;106;1880;1;0;3830;8064;816;6;814;2;859806;1569;6043;502;8123;20711;2053;2361;1665;1529;354;161;1055;5074;4957;4008;949;2103;1117;788;441;85;359;931;1033;486;322;201;150;93;2489;1244;182;1960;1240;481;192;86;49;9336;1454;2182;360;12
5;Veneto;24;Vicenza;100;Schio;24100;0;5391;2692;2699;2181;2589;100;409;112;1226;1298;52;54;62;219;237;270;263;240;252;243;369;445;488;430;369;361;317;296;592;111;111;131;149;127;141;121;168;226;286;222;193;185;173;145;203;5126;343;1415;1666;1403;291;8;2558;146;755;924;604;127;2;2470;2324;116;1406;1340;51;2195;933;303;292;152;136;67;1887;966;1464;704;182;81;64;103;15;33;42;6;114;43;4;21;0;0;182;2179;852;3;851;1;253359;177;1873;174;2224;5350;661;646;423;380;88;26;168;2620;2490;1932;558;1147;748;37;509;159;247;278;241;172;159;102;65;78;918;846;90;1270;447;148;49;16;2;3134;914;748;232;38
5;Veneto;24;Vicenza;100;Schio;24100;1;15569;7448;8121;6174;7213;337;1401;444;3268;3624;140;240;176;780;750;736;733;735;795;949;1128;1287;1200;1087;884;889;877;860;1879;375;393;383;352;359;382;484;596;659;598;536;466;424;402;380;659;14656;1807;4780;4232;2942;860;35;7006;864;2421;2183;1104;424;10;7029;6482;418;3916;3692;186;6274;2381;977;932;440;479;248;5609;2399;3886;1677;2120;1023;993;1014;113;461;516;46;1123;558;56;383;0;0;2120;6477;1270;14;1264;6;715286;1330;4745;549;6624;15250;2215;1909;1202;980;253;65;426;3819;3747;3427;320;1413;1977;37;809;236;553;713;465;307;203;77;64;122;1554;1256;495;1671;997;439;216;68;36;8123;1683;1461;266;17
5;Veneto;24;Vicenza;100;Schio;24100;2;18171;8763;9408;7342;8357;416;1498;558;3917;4210;174;245;217;854;935;880;917;819;854;983;1379;1521;1508;1205;1019;1118;1124;1117;1938;454;484;441;470;402;427;482;706;772;797;585;518;511;531;497;686;17122;2027;5530;4996;3459;1064;46;8205;954;2824;2620;1283;505;19;8070;7353;564;4502;4204;251;7432;2882;1112;1140;550;511;268;6570;2820;4669;2035;2686;1351;1237;1297;152;628;657;66;1617;722;62;285;0;0;2686;7615;1239;4;1206;33;799085;1786;5487;522;7795;17989;2545;2348;1377;1141;283;101;638;3321;3264;3008;256;1062;1916;30;254;334;413;581;718;348;190;108;62;46;1238;1306;418;1168;849;499;305;141;46;9038;1394;1144;436;34
5;Veneto;24;Vicenza;105;Thiene;24105;0;2109;1053;1056;882;1033;17;127;50;477;520;7;21;28;105;109;122;99;127;119;139;164;176;197;146;131;114;101;111;149;61;63;69;44;54;66;66;76;92;101;66;71;62;48;50;64;1989;166;560;650;476;133;4;979;61;315;330;203;67;3;1026;966;44;569;546;17;747;291;156;135;56;49;15;738;486;407;213;106;47;47;54;5;24;22;1;74;19;6;7;0;0;106;789;82;0;82;0;96759;81;653;65;799;2107;199;197;177;166;45;15;94;562;542;492;50;66;9;417;26;37;60;101;82;101;47;15;23;45;363;81;3;271;142;56;18;5;0;903;331;133;26;2
5;Veneto;24;Vicenza;105;Thiene;24105;1;21145;10191;10954;9128;9496;443;1489;589;4797;4794;192;199;209;1170;990;994;1060;1035;1131;1413;1707;1845;1789;1431;1134;1166;1077;1113;2090;570;507;522;562;515;526;719;893;955;910;738;528;543;489;496;718;19776;2390;6568;5745;3871;1144;58;9524;1103;3373;2989;1489;546;24;9914;9239;520;5620;5347;224;8077;2972;1639;1351;679;629;334;6994;4443;4458;1918;3199;1587;1487;1537;175;702;811;74;1715;919;84;481;0;0;3199;8491;1748;11;1748;0;935002;1985;5976;610;8571;20820;2499;2474;1690;1422;362;124;805;4908;4684;3806;878;1439;10;2357;449;246;658;852;614;438;252;98;199;127;2281;1155;243;1639;1042;571;387;112;55;10612;1785;1652;332;37
5;Veneto;24;Vicenza;111;Valdagno;24111;0;4020;2012;2008;1682;1845;68;348;77;960;926;33;50;43;152;186;199;194;175;167;198;291;330;327;300;263;280;255;222;481;75;98;97;107;94;83;104;153;167;164;154;152;149;135;111;169;3846;199;1014;1210;1160;249;14;1925;76;505;704;522;108;10;1790;1699;69;1005;961;32;1693;737;185;217;103;132;70;1460;666;1159;563;129;60;53;69;7;31;26;3;69;44;6;10;0;0;129;1669;902;0;902;0;180060;115;1436;145;1696;4003;530;486;320;282;61;17;108;2106;1980;1720;260;1359;189;172;445;253;243;262;178;156;82;48;53;84;624;787;225;1129;390;137;49;15;0;2838;675;776;238;31
5;Veneto;24;Vicenza;111;Valdagno;24111;1;22555;10685;11870;8873;10559;424;2138;561;4676;5298;183;316;212;997;1019;1069;1137;1032;1000;1193;1575;1754;1777;1473;1361;1456;1437;1530;2745;503;489;544;588;508;517;623;792;906;880;737;627;671;669;704;927;21364;2014;6741;6299;4952;1278;80;10079;921;3316;3347;1905;554;36;9782;9147;462;5384;5085;219;9688;3765;1139;1435;648;606;314;7618;3926;6508;2765;2563;1277;1216;1221;126;632;597;48;1026;780;40;717;0;0;2563;9409;1621;11;1619;2;1000572;1609;7149;771;9531;22224;2990;2912;1723;1458;331;117;754;5158;4961;4355;606;4046;266;43;464;750;594;678;787;539;266;193;84;47;1211;2012;1085;1846;1227;764;363;107;48;11408;1651;2219;450;35
