CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
13;Abruzzo;67;Teramo;41;Teramo;67041;0;18196;8967;9229;7598;8681;331;1341;245;4112;4369;157;225;104;768;920;866;917;1000;1048;1126;1414;1501;1570;1279;1095;1015;869;951;1857;406;497;465;468;509;539;584;681;724;792;632;540;485;412;480;753;17252;1730;5284;5105;3378;1519;236;8465;718;2638;2807;1591;650;61;8065;7267;608;4546;4192;278;7577;3053;1246;1327;603;1053;541;7638;1736;3951;1892;800;373;323;400;77;171;177;25;513;92;55;139;1;0;800;6867;1713;7;1713;0;759821;821;5358;873;7052;18190;1930;1717;1488;1397;405;115;749;4424;4259;3554;705;1711;1527;316;560;273;415;606;691;603;361;38;7;586;1828;704;436;2016;630;277;551;59;21;9263;617;2432;465;40
13;Abruzzo;67;Teramo;41;Teramo;67041;1;16539;7814;8725;6931;7443;347;1444;374;3589;3730;150;216;129;626;650;614;743;821;940;1069;1212;1250;1286;1220;1090;1079;900;978;2061;324;332;313;369;430;469;541;623;621;581;580;511;516;425;434;745;15788;3778;5803;3157;2018;942;90;7426;1787;2850;1619;767;384;19;7388;6693;524;3963;3628;252;7261;2882;905;1361;646;983;490;6902;1204;4012;1726;1026;434;425;498;103;210;189;35;739;166;69;52;0;0;1026;7159;1487;12;1486;1;772874;1056;5452;789;7297;16455;2648;1868;1420;1071;236;54;347;2181;2143;1915;228;670;1184;61;119;205;276;319;456;372;134;31;3;201;708;544;462;463;310;439;453;163;87;9527;325;1437;131;22
13;Abruzzo;67;Teramo;41;Teramo;67041;2;19559;9328;10231;8190;8928;425;1574;442;4296;4460;178;249;145;828;802;812;914;981;1183;1281;1471;1551;1552;1376;1201;1264;1032;1059;2252;435;425;414;481;482;600;645;713;775;759;674;551;557;479;490;848;18568;3324;6662;4238;2964;1238;142;8801;1496;3349;2232;1164;510;50;8860;8005;633;4723;4315;306;8257;3331;1197;1606;783;987;475;8381;1574;4467;2044;851;353;342;408;101;160;164;29;571;157;66;57;0;0;851;8084;967;10;965;2;866368;1284;6143;783;8210;19483;2604;2221;1654;1312;324;95;607;2344;2292;2018;274;611;1236;171;158;122;209;348;510;378;227;57;9;123;926;546;423;650;368;303;404;194;99;9580;374;1546;85;13
13;Abruzzo;68;Pescara;24;Montesilvano;68024;0;4422;2196;2226;1864;2151;115;220;72;1001;1069;61;40;25;282;297;236;222;217;261;335;422;412;380;256;224;240;172;180;286;154;157;126;116;111;124;164;202;196;196;126;106;112;90;86;130;4085;699;1081;1179;667;420;39;2014;315;538;654;297;201;9;2009;1800;157;1174;1082;63;1598;585;461;287;128;184;94;917;1379;666;360;134;44;46;72;16;20;19;5;81;27;13;13;0;0;134;1574;258;5;257;1;181040;131;1300;178;1609;4422;375;405;325;339;115;50;331;968;874;814;60;232;354;228;29;12;41;94;115;141;117;89;176;76;456;227;55;353;251;132;50;19;9;1968;449;306;53;6
13;Abruzzo;68;Pescara;24;Montesilvano;68024;1;14929;7128;7801;6086;6917;459;1019;448;3163;3462;185;162;156;770;718;661;694;763;790;1033;1337;1325;1307;1028;829;870;753;741;1310;406;373;338;358;395;371;514;621;640;665;482;384;372;350;325;534;14025;1995;5181;3534;2154;1088;73;6665;865;2534;1877;896;465;28;6852;5956;702;3789;3372;331;5928;2222;1449;1028;478;714;378;3221;3796;2737;1345;1216;536;444;657;115;200;296;40;783;225;87;121;0;0;1216;6313;1781;15;1776;5;583276;1187;4605;632;6424;14915;2181;1745;1198;979;232;89;574;1827;1785;1647;138;485;844;318;2;44;245;597;470;116;74;52;47;94;502;562;489;343;412;405;263;118;106;9012;336;1208;101;2
13;Abruzzo;68;Pescara;24;Montesilvano;68024;2;14272;6877;7395;5804;6556;428;1010;474;3014;3302;199;185;177;693;670;629;697;674;789;967;1124;1312;1233;1071;853;864;720;723;1253;345;371;327;352;339;381;493;536;655;601;503;395;390;345;332;512;13440;2284;4977;3143;1988;967;81;6449;1010;2471;1667;844;430;27;6549;5680;652;3656;3280;279;5731;2178;1450;1002;465;729;373;2378;4286;2550;1319;1427;676;570;760;97;268;370;38;906;324;72;123;0;2;1425;5975;1901;4;1854;47;565985;1025;4438;629;6092;14189;2116;1532;1217;916;219;92;599;2383;2311;2066;245;828;1049;189;3;14;155;626;670;316;158;88;36;90;717;798;461;552;608;466;281;93;66;7998;653;1349;62;2
13;Abruzzo;68;Pescara;24;Montesilvano;68024;3;16790;8190;8600;6956;8044;476;918;396;3667;3985;223;158;157;1059;952;884;816;874;973;1306;1579;1566;1433;1031;849;945;710;702;1111;555;494;437;419;456;460;594;786;755;724;520;405;407;351;346;481;15564;1592;5391;4325;2743;1392;121;7542;667;2677;2339;1218;606;35;7699;6674;812;4356;3920;346;6196;2348;1766;1071;501;706;377;4226;4350;2653;1445;850;347;361;416;73;172;157;18;596;93;61;100;0;0;850;6246;1169;11;1161;8;598871;930;4818;609;6357;16775;1527;1633;1415;1344;324;114;741;2492;2426;2108;318;1003;1039;66;3;39;303;517;563;227;147;158;151;108;844;776;380;440;493;648;323;108;96;9700;406;1547;144;11
13;Abruzzo;68;Pescara;28;Pescara;68028;0;570;275;295;260;255;12;30;13;137;127;4;4;3;37;29;32;32;30;35;31;55;48;54;27;44;36;29;23;28;19;15;12;20;15;17;12;25;23;30;13;19;22;15;8;10;527;86;190;138;67;42;4;253;31;103;77;25;16;1;256;237;14;143;135;7;216;86;59;47;28;23;17;242;69;87;41;13;8;5;4;4;3;3;2;10;1;1;1;0;0;13;197;42;1;42;0;25292;17;156;33;206;570;51;45;45;42;17;6;41;154;154;152;2;38;113;1;0;2;15;25;15;18;31;25;21;39;92;21;0;89;40;19;4;0;0;257;87;54;10;1
13;Abruzzo;68;Pescara;28;Pescara;68028;10;18331;8799;9532;7536;8741;451;1212;391;3930;4315;199;210;145;912;911;867;889;960;966;1154;1446;1533;1528;1262;1137;1171;972;856;1767;474;460;458;463;463;502;540;716;734;726;608;540;533;450;436;696;17231;3161;6256;3813;2637;1274;90;8223;1425;3088;2057;1097;533;23;8149;7304;656;4583;4173;319;7492;2824;1864;1394;647;858;428;6943;2185;3376;1721;460;163;155;250;55;76;74;13;305;46;55;54;0;0;460;7138;1825;18;1717;108;767589;870;5646;809;7325;18255;2177;1841;1497;1339;339;132;854;2922;2831;2447;384;670;1502;275;27;123;389;444;501;263;208;269;223;191;1083;727;446;818;553;525;307;163;81;9227;1152;976;302;17
13;Abruzzo;68;Pescara;28;Pescara;68028;11;15083;6875;8208;6024;6599;450;1602;408;3037;3289;189;223;137;552;487;544;565;721;846;909;1017;1095;1197;968;964;981;890;1013;2334;272;253;286;284;397;433;437;490;515;604;436;421;430;386;408;823;14432;3130;4928;2937;2491;861;85;6560;1376;2411;1501;909;334;29;6212;5454;586;3401;3024;288;7288;2663;1536;1073;516;941;446;4776;1484;3738;1673;552;223;187;295;70;87;115;21;307;86;31;128;0;0;552;6736;1619;16;1435;184;665370;1388;4939;542;6869;14950;2624;1906;1231;827;205;76;488;1495;1453;1160;293;445;518;197;88;106;299;336;155;20;27;63;66;75;388;234;463;273;130;201;216;164;176;8939;392;486;270;12
13;Abruzzo;68;Pescara;28;Pescara;68028;12;18548;9026;9522;7814;8309;487;1484;454;4238;4173;216;236;163;865;810;856;896;1078;1128;1138;1294;1421;1377;1237;1185;1266;1047;1055;1895;419;436;459;489;588;558;581;649;718;703;570;573;585;482;479;737;17497;1602;5161;5205;3874;1444;211;8503;685;2625;2855;1713;557;68;7511;6203;894;4424;3771;464;8506;3288;2400;1066;528;1344;760;5972;1934;3696;1953;773;353;305;391;77;167;161;25;477;145;48;102;1;0;773;7211;2076;24;2068;8;697481;2411;4296;597;7304;18543;1985;2098;1486;1144;376;215;1448;3116;3033;2474;559;941;1422;111;58;206;428;628;476;239;124;144;171;336;1512;404;222;1019;592;465;214;86;98;9617;689;1359;363;63
13;Abruzzo;68;Pescara;28;Pescara;68028;14;13785;6347;7438;5328;6473;344;1274;366;2654;3222;155;198;118;504;559;540;586;682;693;735;953;1027;1109;993;828;917;802;948;1909;249;265;252;302;353;327;362;463;495;523;475;379;393;363;404;742;13172;2408;4618;2814;2341;891;100;6048;1049;2316;1457;875;325;26;5664;5047;444;3081;2801;212;6518;2500;1461;985;474;714;376;4762;1380;3358;1608;528;206;200;271;57;95;96;15;396;28;29;75;0;0;528;5702;892;26;889;3;573403;1024;4286;492;5802;13748;1762;1736;1134;871;223;76;513;1661;1603;1450;153;684;655;111;45;141;324;432;207;94;59;79;69;140;535;401;374;362;344;340;205;115;84;6788;605;584;247;14
13;Abruzzo;68;Pescara;28;Pescara;68028;15;17652;8597;9055;7085;8595;426;1167;379;3835;4284;158;193;127;804;817;787;910;917;979;1054;1366;1431;1475;1215;1166;1315;1037;890;1489;409;434;426;465;492;510;539;666;689;728;526;545;607;499;448;614;16679;2854;5989;3807;2725;1204;100;8093;1286;3022;2087;1169;501;28;7895;6922;733;4412;3971;326;7349;2916;1804;1399;683;731;410;6625;2069;3415;1784;456;176;171;218;67;82;75;19;319;62;37;36;2;0;456;6659;1376;14;1369;7;730391;700;5405;681;6786;17621;1673;1815;1515;1335;310;138;883;2573;2469;2330;139;1093;1035;202;50;158;296;420;454;435;253;156;108;220;997;825;288;715;723;517;233;78;64;8176;1111;987;223;9
13;Abruzzo;68;Pescara;28;Pescara;68028;19;18294;8314;9980;7035;8279;502;1900;578;3559;4094;202;269;190;659;712;791;859;851;753;820;1169;1384;1537;1338;1139;1146;1093;1259;2784;344;363;427;444;403;382;425;536;658;706;636;505;503;451;501;1030;17500;4389;6220;3201;2501;1078;111;7901;2036;2923;1573;918;415;36;7430;6664;578;3944;3564;287;8702;3236;1756;1448;718;1012;494;6081;1869;4486;1995;713;263;233;391;89;112;130;21;491;67;33;122;0;0;713;7913;1532;17;1521;11;845506;1662;5678;706;8046;18259;2809;2280;1475;1103;281;98;648;2274;2180;1848;332;881;842;125;33;159;621;456;188;73;76;124;118;192;711;410;535;578;330;296;295;203;146;9839;614;1064;167;3
13;Abruzzo;68;Pescara;28;Pescara;68028;22;14903;6579;8324;5857;6381;444;1746;475;2872;3127;183;250;147;494;516;517;562;606;639;703;990;1084;1108;1051;1039;984;919;998;2693;255;268;267;281;327;312;346;461;520;519;457;438;430;406;382;910;14300;4675;5006;2239;1607;722;51;6277;2136;2266;1043;513;304;15;6147;5580;415;3204;2909;210;7229;2585;1284;1089;524;842;426;4891;1266;4014;1602;671;237;179;402;90;83;134;20;406;66;37;161;0;1;670;6926;2039;19;2029;10;752699;1347;5021;724;7183;14853;3019;1976;1179;774;186;49;319;1315;1243;1041;202;268;642;131;36;161;355;369;64;17;8;14;17;34;193;178;636;133;93;155;221;218;221;10473;97;678;252;14
13;Abruzzo;69;Chieti;22;Chieti;69022;0;7040;3452;3588;2836;3584;115;425;80;1491;1809;50;71;31;343;342;323;365;394;383;484;546;591;568;488;415;482;369;354;593;151;180;167;185;208;193;255;264;300;273;239;190;227;180;190;250;6618;704;2070;1745;1386;618;95;3258;308;1087;950;662;227;24;2985;2661;244;1734;1578;121;3047;1220;681;550;269;342;161;2708;829;1474;771;156;60;68;74;14;30;29;1;96;34;8;18;0;0;156;2522;401;1;399;2;269201;179;2033;394;2606;6915;649;635;566;553;150;53;336;1673;1634;1558;76;725;704;129;60;103;204;390;350;192;158;52;49;158;964;377;59;763;483;226;65;16;5;3139;509;923;112;14
13;Abruzzo;69;Chieti;22;Chieti;69022;1;14341;6919;7422;5620;7090;311;1072;248;2952;3550;139;187;91;540;506;529;682;832;993;968;985;990;1059;1025;1036;1088;783;845;1480;270;250;271;333;416;520;506;492;487;516;461;473;537;379;407;601;13705;1742;4558;3532;2776;965;132;6603;778;2360;1907;1176;342;40;6078;5286;592;3465;3084;299;6688;2663;1526;1158;528;637;353;4995;1505;3367;1749;385;166;165;172;48;81;68;17;288;22;19;55;1;0;385;5689;1385;17;1359;26;548085;1060;4168;572;5800;14310;1626;1618;1197;1032;255;72;454;2664;2539;1943;596;1094;848;1;114;122;262;499;668;169;59;29;21;99;920;542;382;631;509;405;236;100;62;7335;376;1467;86;14
13;Abruzzo;69;Chieti;22;Chieti;69022;2;14640;6901;7739;5811;6784;369;1275;401;2998;3381;164;226;132;518;545;598;707;782;816;809;946;1101;1150;1084;1058;1040;786;817;1883;261;289;307;361;407;426;395;460;525;551;506;491;499;359;360;704;14005;2545;4835;3202;2356;940;127;6577;1127;2400;1710;953;364;23;6264;5450;575;3367;2993;270;6715;2677;1271;1183;581;779;383;5414;1365;3482;1680;547;227;231;244;72;124;79;24;437;36;36;35;0;3;544;6043;991;12;980;11;586007;1066;4581;522;6169;14516;1948;1721;1261;957;213;69;450;1731;1649;1438;211;663;750;25;109;126;364;310;267;147;76;33;6;107;636;326;369;408;302;278;214;130;106;7290;836;543;55;4
13;Abruzzo;69;Chieti;22;Chieti;69022;3;15463;7287;8176;6043;7285;389;1358;388;3137;3637;155;233;125;496;553;664;706;815;862;852;898;1121;1239;1209;1061;1096;912;922;2057;264;282;354;357;404;460;448;454;524;593;552;489;516;427;409;754;14870;3147;5277;3095;2341;914;96;6982;1467;2611;1598;918;359;29;6678;5938;511;3582;3222;254;7072;2805;1289;1262;626;772;371;5854;1389;3749;1780;508;193;186;256;66;84;87;22;420;30;32;25;0;1;507;6280;1055;16;1045;10;653902;947;4898;578;6426;15326;1925;1810;1354;1051;224;62;395;1973;1917;1628;289;709;902;17;333;137;233;422;211;241;42;4;5;156;638;374;460;476;351;308;262;134;97;7784;275;1165;165;23
13;Abruzzo;69;Chieti;35;Francavilla al Mare;69035;0;2721;1339;1382;1038;1418;44;182;39;556;710;19;41;13;109;117;127;159;154;154;181;207;205;249;194;177;185;141;118;244;52;60;73;75;78;80;92;108;88;114;101;91;74;84;61;108;2593;258;765;770;494;265;41;1275;112;399;410;237;106;11;1264;1127;103;716;656;46;1104;438;237;212;98;122;64;722;659;533;270;49;15;16;20;13;7;6;2;41;2;2;3;1;0;49;922;238;6;238;0;113353;37;760;152;949;2721;171;230;234;217;69;28;175;632;612;573;39;230;303;40;2;15;67;148;134;96;60;28;23;71;378;105;19;257;164;115;33;4;0;1209;217;269;76;11
13;Abruzzo;69;Chieti;35;Francavilla al Mare;69035;1;21095;10064;11031;8575;9963;604;1445;508;4459;4927;253;228;197;930;882;959;1002;1126;1216;1423;1572;1723;1751;1599;1432;1435;1082;1059;1904;469;478;508;517;578;592;697;745;827;789;750;676;698;498;488;754;19977;3628;7159;4650;2998;1405;137;9492;1589;3525;2507;1267;583;21;9506;8362;859;5250;4697;420;8818;3359;2124;1704;817;980;513;4617;5516;4010;1985;1000;405;412;509;79;195;178;32;850;57;47;45;1;0;1000;8683;4627;25;4626;1;862182;1523;6422;893;8838;21095;2915;2168;1763;1538;356;98;623;4124;3947;3384;563;737;2642;5;8;22;294;615;1432;502;250;105;156;173;1417;995;799;1076;720;693;555;238;102;13539;1119;2063;188;14
13;Abruzzo;69;Chieti;46;Lanciano;69046;0;5216;2679;2537;1951;2712;58;417;78;1103;1410;35;82;49;218;207;233;258;281;313;326;412;430;408;350;296;351;252;265;616;108;102;122;140;155;177;170;233;225;211;186;138;182;132;126;272;4963;407;1292;1455;1219;498;92;2551;182;668;872;618;185;26;2267;2059;167;1352;1264;75;2291;995;408;364;175;291;210;1729;717;1228;601;114;52;40;64;10;20;28;4;99;9;5;1;0;0;114;1755;490;3;490;0;210283;66;1473;257;1796;5054;400;453;314;422;145;62;393;2159;1934;1643;291;1321;248;74;64;205;270;344;280;194;167;68;51;153;915;534;41;1134;390;101;14;3;1;2387;419;867;291;66
13;Abruzzo;69;Chieti;46;Lanciano;69046;1;15173;7255;7918;6268;6900;338;1244;423;3291;3434;144;227;159;637;627;652;698;764;825;973;1168;1183;1156;1053;959;989;815;873;1801;324;315;334;363;387;408;509;592;587;576;481;454;471;370;390;694;14404;2617;5038;3224;2477;928;120;6864;1197;2494;1762;1027;359;25;6574;5850;506;3669;3346;228;6683;2613;1315;1131;552;814;457;5017;2063;3423;1587;687;292;302;339;46;142;134;16;575;35;39;37;1;0;687;6145;1561;8;1561;0;652861;1170;4429;616;6237;15082;1893;1702;1242;1053;275;72;472;3216;3068;2567;501;1857;693;17;909;374;190;334;295;175;170;85;35;70;1019;1035;443;1157;670;365;177;106;92;8154;358;1431;674;104
13;Abruzzo;69;Chieti;46;Lanciano;69046;2;15532;7437;8095;6327;7433;287;1146;339;3300;3703;126;185;123;645;723;693;737;830;918;1055;1200;1170;1208;1081;1088;1028;841;764;1551;314;372;342;380;417;461;532;588;545;595;499;519;507;403;361;602;14727;2193;5057;3691;2558;1063;165;7041;984;2491;2001;1104;421;40;6857;6154;533;3806;3510;226;6614;2603;1359;1226;572;835;440;5436;2182;3194;1562;399;162;155;206;38;74;77;11;298;21;20;59;1;0;399;5810;1014;11;1014;0;640543;984;4342;548;5874;15479;1411;1528;1272;1267;291;105;673;3171;2984;2377;607;1142;1103;132;114;291;304;463;489;351;192;109;64;105;1373;599;300;1221;587;278;102;104;85;7055;439;1500;382;56
13;Abruzzo;69;Chieti;58;Ortona;69058;0;10098;4971;5127;3844;5054;199;862;139;2074;2568;111;153;65;457;462;475;477;520;551;646;750;804;792;723;662;673;460;455;1191;232;246;238;257;252;267;330;382;387;402;354;336;348;227;216;497;9559;920;3061;2380;2078;991;129;4691;396;1659;1283;948;379;26;4360;3928;323;2594;2418;136;4344;1661;1003;694;323;425;261;3235;1503;2222;1059;416;195;172;222;22;85;98;12;316;53;24;23;0;0;416;3826;1054;5;1054;0;432874;242;3131;514;3887;10098;1047;955;778;809;236;62;391;3738;3516;3017;499;1769;819;429;273;325;534;468;488;426;287;135;81;971;1448;541;57;2001;629;307;51;22;7;5238;904;1471;562;80
13;Abruzzo;69;Chieti;58;Ortona;69058;1;13327;6361;6966;5370;6129;267;1303;258;2911;3068;99;194;89;534;542;564;638;685;760;849;968;934;980;965;906;952;746;718;1586;282;272;292;305;364;407;442;469;443;490;463;430;452;325;342;583;12685;1808;4785;2780;2239;959;114;6026;790;2505;1461;887;350;33;5598;4875;527;3269;2939;237;6089;2246;1457;1038;463;684;356;4430;1449;2910;1411;533;253;239;244;50;124;111;18;407;71;24;31;0;0;533;5292;884;11;883;1;551438;1366;3516;443;5325;13273;1461;1416;1187;965;233;63;394;2169;2077;1773;304;953;410;410;208;157;486;389;230;159;85;49;10;325;595;561;292;608;427;364;210;124;40;6463;503;827;376;67
