CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
9;Toscana;46;Lucca;5;Camaiore;46005;0;5337;2663;2674;2185;2344;144;492;172;1254;1179;76;80;74;231;238;208;199;241;248;293;439;455;450;427;310;336;323;310;629;141;108;113;112;131;120;148;228;237;214;222;161;175;150;166;237;5064;389;1198;1711;1333;395;38;2499;188;574;965;603;155;14;2336;2105;204;1419;1317;88;2324;882;579;266;128;243;138;1265;1100;1236;609;312;143;94;157;61;53;62;28;205;43;47;17;0;0;312;2251;899;16;899;0;226892;182;1786;332;2300;5327;818;566;468;326;84;38;249;3730;3593;3357;236;3054;33;270;701;691;607;466;296;246;163;117;70;255;1966;1104;32;2679;359;173;132;13;1;4967;631;1948;653;125
9;Toscana;46;Lucca;5;Camaiore;46005;1;11464;5445;6019;4333;5370;330;1021;410;2343;2635;154;161;152;472;481;445;453;503;529;624;824;1009;963;833;681;768;748;735;1396;264;269;239;226;259;246;318;410;464;481;411;328;343;333;331;523;10904;1406;3475;3049;2226;718;30;5124;650;1637;1595;922;305;15;5179;4732;360;2928;2724;161;4887;1745;1164;665;316;584;292;2762;2535;2474;1119;523;201;193;273;57;90;97;14;360;87;49;27;0;0;523;5068;5656;32;5651;5;531878;616;3848;725;5189;11433;2022;1332;963;614;179;79;507;6503;6358;5478;880;4290;964;224;311;92;340;851;1507;878;691;475;333;876;3212;1210;180;3138;1055;709;386;142;48;12963;996;3793;619;70
9;Toscana;46;Lucca;5;Camaiore;46005;2;15282;7314;7968;5950;7145;390;1343;454;3175;3570;179;199;191;636;628;646;704;727;808;894;1142;1217;1412;1110;1005;944;846;915;1648;324;336;324;344;367;412;438;569;560;687;563;498;454;424;418;596;14503;1031;3684;5060;3647;1016;65;6916;460;1717;2753;1542;411;33;6897;6228;564;4031;3727;265;6475;2299;1775;822;366;748;362;4201;3037;3130;1547;731;322;281;362;88;151;138;33;490;160;43;37;1;0;731;6065;1872;28;1871;1;620907;870;4490;818;6180;15220;1766;1633;1481;912;271;117;742;6637;6493;5779;714;4968;634;177;630;631;771;916;1114;791;516;269;141;561;3524;1609;85;3934;1137;478;177;41;12;9584;855;4118;719;87
9;Toscana;46;Lucca;7;Capannori;46007;0;3782;1895;1887;1470;1865;71;311;65;821;945;35;65;29;173;158;159;136;166;188;211;280;309;266;274;292;247;203;235;485;90;89;96;75;80;94;113;146;164;117;136;143;127;113;118;194;3577;299;928;1062;1068;204;16;1789;133;443;611;481;114;7;1684;1532;117;953;887;47;1608;667;294;197;99;155;81;906;900;962;481;217;102;88;88;41;45;35;22;135;49;13;20;0;0;217;1467;103;1;103;0;190686;162;1136;213;1511;3774;413;428;332;221;85;32;200;1327;1252;1085;167;888;48;149;556;132;68;128;58;29;29;32;53;137;517;404;27;793;147;83;44;18;0;1821;443;470;167;5
9;Toscana;46;Lucca;7;Capannori;46007;1;12409;6079;6330;4676;6123;263;1045;302;2603;3066;112;176;122;542;563;525;477;478;541;774;1008;1003;1006;853;710;892;795;748;1494;279;312;293;260;230;281;380;498;536;478;419;354;433;388;377;561;11772;1030;3502;3356;3142;674;68;5749;430;1641;1958;1350;336;34;5589;5186;310;3109;2937;134;5190;2086;880;653;318;407;209;3079;3335;3250;1529;560;256;220;286;54;117;116;23;317;137;23;82;1;0;560;4776;987;12;986;1;621273;461;3877;579;4917;12404;1275;1385;1116;829;213;99;630;7160;6770;5952;818;5140;408;404;1692;1563;1097;635;414;219;114;98;120;828;2729;2220;175;5087;630;170;41;20;4;7458;2190;3035;667;60
9;Toscana;46;Lucca;7;Capannori;46007;2;14303;6972;7331;5571;6927;289;1150;366;3022;3482;137;191;140;659;669;647;589;617;756;960;1180;1247;1092;970;914;982;840;746;1435;335;329;343;312;308;380;482;603;658;557;458;432;477;423;356;519;13515;1128;4080;4116;3301;811;79;6580;476;1953;2326;1412;387;26;6660;6107;422;3749;3491;195;5668;2216;1017;768;378;534;295;3677;3865;3349;1524;1196;594;555;535;106;288;268;38;588;375;28;205;0;0;1196;5467;400;19;400;0;660446;841;4112;671;5632;14292;1461;1549;1331;887;282;122;782;6790;6594;4755;1839;3501;950;304;1868;412;442;749;467;223;131;233;230;321;2656;1711;67;4035;425;180;72;35;8;6519;2732;1640;364;19
9;Toscana;46;Lucca;7;Capannori;46007;3;14404;6952;7452;5421;7107;281;1281;314;2912;3569;117;221;133;672;655;622;610;634;639;890;1077;1224;1164;935;878;863;840;874;1827;343;332;314;314;345;327;441;527;611;591;455;428;416;409;397;702;13587;990;3672;4079;3978;807;61;6532;411;1755;2292;1667;382;25;6429;5971;355;3641;3438;149;6026;2322;1008;821;397;503;242;4154;3317;3694;1657;932;440;441;407;84;226;184;30;441;294;32;165;0;0;932;5465;488;16;487;1;674281;805;4076;746;5627;14321;1395;1618;1327;907;248;132;841;6530;6149;4965;1184;3699;503;763;1290;677;444;898;626;411;181;190;248;654;2946;1320;45;3647;826;366;88;31;7;7635;2320;1859;751;35
9;Toscana;46;Lucca;17;Lucca;46017;0;5452;2644;2808;2208;2505;122;467;150;1141;1262;68;101;72;226;238;255;195;250;257;292;417;430;431;375;344;386;355;325;676;109;118;115;93;133;129;143;210;218;218;198;166;180;188;155;271;5175;610;1453;1390;1387;307;28;2505;269;690;812;598;126;10;2385;2210;134;1378;1305;54;2348;924;412;302;132;219;117;1921;747;1415;661;384;163;149;161;74;64;67;32;230;85;31;37;1;0;384;2118;663;10;662;1;284432;237;1670;288;2195;5428;642;604;442;351;110;46;298;2450;2276;2007;269;1680;184;143;1029;244;223;143;83;56;50;66;113;216;970;779;42;1420;394;150;36;5;2;3004;814;844;322;27
9;Toscana;46;Lucca;17;Lucca;46017;1;8647;3978;4669;3901;3230;340;746;430;1896;1623;158;174;127;344;382;342;382;352;378;530;581;700;774;670;589;531;514;445;1133;177;191;186;198;177;184;251;279;325;358;297;303;254;242;186;370;8232;2103;2778;1686;1194;450;21;3766;978;1276;845;448;209;10;4072;3768;242;2155;2017;110;3507;1269;483;601;297;446;194;3334;1007;1977;767;844;371;300;426;118;160;161;50;443;107;69;218;7;0;844;4118;1480;11;1479;1;451071;1229;2456;587;4285;8403;2101;959;686;407;104;28;178;1623;1573;1310;263;1272;19;19;1241;8;28;0;1;0;0;9;23;9;177;346;778;187;187;391;369;151;25;6368;388;743;178;1
9;Toscana;46;Lucca;17;Lucca;46017;2;21359;10149;11210;8476;9671;611;1869;732;4418;4834;264;380;253;974;930;866;879;928;1049;1405;1727;1806;1782;1484;1324;1352;1220;1163;2470;525;474;444;436;480;515;687;860;891;845;716;618;661;566;528;903;20200;2662;6775;5537;4123;1041;62;9533;1167;3149;3052;1635;503;27;10165;9292;670;5428;5064;279;8424;3278;1291;1238;595;788;399;8023;3240;5107;2241;1747;783;753;845;149;381;355;47;1127;187;73;360;0;0;1747;9018;1471;18;1456;15;1000821;1568;6778;930;9276;21327;3066;2609;1916;1273;311;101;648;6937;6642;5069;1573;3039;1186;844;942;639;649;762;547;353;343;373;461;178;3069;1613;209;2895;1281;501;237;101;54;10946;2297;2132;625;15
9;Toscana;46;Lucca;17;Lucca;46017;3;17314;8253;9061;6926;7716;468;1616;588;3663;3851;200;328;211;677;724;712;737;697;819;1037;1339;1461;1443;1142;1040;1155;1081;1094;2156;340;384;376;400;341;410;545;668;720;705;543;507;573;459;484;798;16490;2469;5731;4208;3191;848;43;7842;1136;2748;2264;1255;417;22;7886;7189;530;4265;3944;242;7315;2888;1219;1025;513;713;376;6427;2152;4358;1959;1576;724;662;769;145;347;326;51;901;138;49;486;2;0;1576;7325;1454;71;1453;1;808456;1361;5406;802;7569;17287;2492;2223;1544;977;241;92;604;5599;5258;4038;1220;3197;382;459;967;732;750;517;324;180;81;204;283;95;1779;1769;395;2339;919;393;224;116;47;9387;981;2297;728;32
9;Toscana;46;Lucca;17;Lucca;46017;4;15895;7448;8447;6345;7167;487;1333;563;3188;3600;217;260;183;652;652;642;617;670;817;1034;1144;1306;1224;1102;1008;1168;1024;993;1842;335;322;307;306;309;402;507;585;609;625;527;456;532;508;456;662;15113;2418;5326;3794;2769;763;43;7037;1064;2480;2100;1049;325;19;7357;6798;441;3939;3690;202;6592;2545;1039;955;439;635;315;5772;2332;3963;1764;1291;580;512;665;114;253;284;43;776;157;50;306;2;0;1291;6833;1139;14;1138;1;758165;1227;5022;780;7029;15855;2415;1995;1402;932;219;66;421;5999;5721;4486;1235;3485;634;367;1730;411;417;696;354;234;191;229;224;128;2465;1704;189;2972;860;333;235;65;21;8377;1979;1814;642;51
9;Toscana;46;Lucca;17;Lucca;46017;5;18533;8933;9600;7231;8784;425;1599;494;3833;4413;186;300;201;756;835;798;788;814;812;1040;1393;1450;1542;1325;1187;1233;1155;1137;2268;368;425;432;403;420;422;525;674;704;755;658;578;599;546;550;874;17602;1891;5619;4879;4215;929;69;8475;848;2628;2793;1733;442;31;8325;7731;460;4575;4309;213;7819;3133;1210;1160;564;685;351;7073;2539;4764;2180;1050;458;420;534;96;207;216;35;611;149;101;189;0;0;1050;7190;1723;13;1722;1;895188;873;5644;919;7436;18375;2098;2034;1641;1200;340;123;786;8069;7685;6092;1593;3531;1383;1178;1784;1069;785;509;575;372;298;307;393;176;3491;2231;194;4249;1293;384;135;23;8;9315;2860;2660;544;28
9;Toscana;46;Lucca;24;Pietrasanta;46024;0;5282;2546;2736;2034;2495;142;473;138;1081;1255;72;74;64;198;224;224;230;233;233;340;406;411;500;445;356;350;280;293;559;98;107;107;115;113;116;165;207;187;250;226;191;170;129;150;215;5041;402;1359;1672;1226;361;21;2431;193;623;959;494;153;9;2352;2111;204;1384;1279;89;2284;850;652;295;128;288;159;1201;1310;1049;552;232;95;63;133;36;25;50;20;167;34;23;8;0;0;232;2063;781;11;780;1;198886;163;1591;346;2100;5275;588;533;516;315;97;51;328;2636;2482;2232;250;2043;80;109;151;213;407;444;317;249;253;116;82;478;1436;307;11;1662;455;101;9;5;0;2997;812;1220;162;38
9;Toscana;46;Lucca;24;Pietrasanta;46024;1;18897;8829;10068;7017;8765;544;1979;592;3678;4342;232;336;241;703;771;689;729;765;840;1019;1330;1512;1617;1467;1311;1334;1127;1214;2469;361;375;361;370;378;406;518;609;765;790;694;639;623;511;546;883;18031;2140;5607;5203;3885;1130;66;8390;1011;2616;2809;1485;448;21;8199;7363;701;4696;4305;328;8535;3036;2154;1016;465;975;451;4846;3691;4390;2088;889;356;302;472;115;145;166;45;613;163;54;58;1;0;889;7967;5276;35;5271;5;809940;1055;5954;1122;8147;18841;2747;2235;1715;982;319;149;956;10345;10010;8300;1710;6735;1469;96;848;554;1116;2030;1787;947;532;237;249;1838;5253;982;227;5356;1982;714;193;41;14;13577;2377;5112;745;66
9;Toscana;46;Lucca;33;Viareggio;46033;0;12758;6112;6646;5114;5897;346;979;422;2701;2932;152;158;169;580;568;600;586;614;651;809;1044;1113;1150;887;807;792;722;687;1148;283;277;309;322;293;322;390;504;555;572;458;373;383;329;325;417;12061;1014;3298;4327;2508;848;66;5777;412;1541;2433;1027;344;20;5921;5220;584;3361;3046;276;5089;1882;1433;706;348;626;329;4654;1705;2324;1173;692;301;303;334;55;139;146;16;516;111;41;23;1;0;692;5115;1577;44;1573;4;496316;664;4075;577;5316;12739;1647;1408;1170;805;208;78;506;3117;3073;2823;250;2658;121;44;32;162;210;389;1218;550;167;55;40;498;1882;370;73;1524;608;354;227;83;27;6937;243;2499;68;13
9;Toscana;46;Lucca;33;Viareggio;46033;1;16024;7196;8828;6133;6838;565;1807;681;3118;3315;230;282;251;598;556;588;545;641;759;866;1126;1152;1303;1104;988;1092;1057;1121;2528;316;288;318;287;324;385;418;533;531;603;508;458;479;436;477;835;15324;2923;5162;3808;2602;778;51;6818;1393;2345;1859;889;317;15;6984;6217;625;3762;3397;301;7298;2512;1592;882;423;883;422;4647;2051;3941;1624;1234;503;455;644;135;241;233;29;762;134;68;270;0;0;1234;7748;4982;22;4977;5;776267;1439;5468;1131;8092;15903;3838;2066;1195;717;205;71;455;6668;6591;5705;886;4668;1036;1;934;1754;1303;848;274;216;117;63;196;477;3491;1195;542;2861;1296;911;479;123;35;13556;3203;2106;371;25
9;Toscana;46;Lucca;33;Viareggio;46033;2;17178;8162;9016;6663;7706;554;1594;661;3561;3843;229;281;248;643;741;667;763;774;852;923;1218;1309;1330;1296;1166;1277;1164;1059;1996;339;407;331;390;409;457;451;571;637;656;607;524;595;540;491;757;16381;1683;4948;5166;3407;1079;98;7731;784;2336;2805;1308;463;35;7442;6483;773;4190;3739;375;7685;2895;2059;1000;472;985;535;5888;1994;3641;1830;759;297;294;385;80;137;140;20;510;123;48;76;2;0;759;7156;1130;28;1126;4;664646;1563;5130;653;7346;17142;2325;2157;1539;916;282;127;812;3160;3120;2585;535;2328;253;4;6;143;492;467;1071;308;71;14;13;263;1684;428;210;1252;553;306;257;125;92;8797;208;2165;204;8
9;Toscana;46;Lucca;33;Viareggio;46033;3;15897;7504;8393;6165;7169;528;1326;709;3262;3539;221;226;256;620;669;669;706;763;733;890;1153;1381;1433;1212;1068;1059;850;948;1743;332;336;347;363;409;383;432;567;652;658;581;471;522;383;417;651;15119;1970;4983;4504;2714;903;45;7091;921;2299;2402;1080;373;16;7337;6530;667;4083;3699;324;6602;2406;1648;1020;505;710;322;5358;2344;3224;1551;777;301;295;406;76;148;137;16;558;93;53;72;1;0;777;6809;2367;26;2362;5;632549;988;5315;714;7017;15864;2477;1890;1428;915;222;85;553;3638;3576;3112;464;2030;1081;1;8;171;728;1116;549;209;208;97;26;668;1779;393;272;1599;611;400;268;133;101;9886;1710;1321;64;17
9;Toscana;47;Pistoia;9;Monsummano Terme;47009;0;7832;3843;3989;3070;3923;179;506;154;1639;1968;88;85;63;351;374;341;368;414;507;509;611;674;606;628;534;491;386;384;654;164;182;181;182;212;261;260;298;344;290;303;284;232;196;183;271;7407;405;1603;2778;1884;633;104;3642;169;769;1527;886;263;28;3774;3355;309;2136;1973;122;2992;1180;659;408;192;326;189;1894;2050;1599;783;394;180;174;174;46;90;70;20;311;39;15;29;0;0;394;2817;466;3;466;0;314102;333;2236;307;2876;7832;559;824;690;569;162;72;469;2032;1951;1661;290;1436;136;89;170;133;268;328;307;220;151;48;36;242;1179;221;19;835;445;278;88;12;3;3391;382;1182;93;4
9;Toscana;47;Pistoia;9;Monsummano Terme;47009;1;12935;6203;6732;4883;6284;322;1065;381;2599;3124;140;212;128;549;534;556;562;622;697;906;1016;1059;1042;913;774;845;707;740;1413;278;284;277;294;340;323;458;493;517;498;433;387;402;329;344;546;12283;788;3147;4162;3169;898;119;5864;333;1471;2265;1382;371;42;6038;5401;480;3369;3096;207;5258;1995;994;666;318;453;237;2957;3494;3145;1422;941;415;408;450;83;201;186;28;685;152;52;52;0;0;941;5093;829;10;829;0;535846;870;3822;504;5212;12906;1338;1530;1241;834;200;69;449;3375;3250;2511;739;1913;583;15;168;242;403;511;579;396;147;43;22;175;1789;460;87;951;861;445;203;38;13;6040;663;1578;253;17
9;Toscana;47;Pistoia;11;Montecatini-Terme;47011;0;1720;811;909;754;745;34;143;44;363;377;15;33;23;57;66;78;78;64;82;73;125;128;165;121;120;121;101;100;241;27;42;30;43;30;40;37;65;56;77;60;62;55;50;45;92;1651;158;440;488;427;122;16;780;68;197;269;185;57;4;762;736;19;428;413;12;757;284;145;107;53;63;37;378;426;442;191;66;22;15;36;15;7;12;3;40;1;5;18;2;0;66;641;180;0;180;0;77451;64;499;88;651;1677;162;170;181;84;35;19;121;674;630;532;98;477;27;28;224;80;65;62;40;32;23;4;2;54;327;130;21;327;125;68;11;1;0;878;133;350;47;2
9;Toscana;47;Pistoia;11;Montecatini-Terme;47011;1;17954;8138;9816;7220;7724;517;1735;758;3580;3804;231;305;218;737;675;732;710;791;943;1116;1268;1391;1388;1234;1078;1174;1082;1106;2529;387;360;378;363;397;414;489;586;649;658;572;489;563;476;466;891;17100;2321;5816;4610;3341;939;73;7679;1044;2627;2317;1267;401;23;7955;7173;616;4167;3839;268;7855;2846;1541;1020;527;817;442;4327;3874;4477;1838;2957;1170;1271;1444;242;575;516;79;2194;212;206;343;1;1;2956;7816;1651;15;1649;2;797864;1984;5274;715;7973;17918;2741;2372;1541;934;265;120;749;4349;4217;3492;725;2725;393;374;245;511;803;966;604;229;99;24;11;239;1729;989;535;1482;914;512;422;117;45;9797;1217;1992;265;18
9;Toscana;47;Pistoia;14;Pistoia;47014;0;15269;7499;7770;5814;7429;387;1217;422;3137;3742;199;224;197;648;702;635;578;618;626;856;1185;1270;1287;1140;1025;1108;925;942;1724;360;354;315;288;300;325;411;569;647;657;583;496;570;478;450;696;14483;1474;4040;4188;3636;1057;88;7070;618;1978;2404;1613;428;29;7005;6403;450;3926;3672;196;6279;2544;1193;783;355;573;282;5857;1896;3730;1874;678;284;261;338;79;128;127;29;544;91;19;24;0;0;678;6192;2509;31;2505;4;710289;602;5090;811;6503;15259;2088;1756;1423;921;235;80;531;6016;5823;5295;528;4255;831;209;2052;1252;664;454;479;212;82;55;45;527;3395;1301;72;3227;1316;602;129;18;3;8934;2252;2466;542;35
9;Toscana;47;Pistoia;14;Pistoia;47014;1;15395;7213;8182;6304;6641;476;1362;612;3235;3331;206;218;223;684;625;597;594;670;793;1046;1266;1254;1273;1115;951;991;854;855;1827;353;311;296;307;336;400;519;634;569;635;548;453;490;375;351;636;14582;2420;4700;3651;2809;918;84;6800;1060;2294;1970;1072;374;30;7457;6750;535;3997;3687;239;6032;2256;1044;862;416;620;304;6090;1912;3506;1508;1832;858;828;843;161;424;367;67;1302;302;63;165;0;0;1832;6953;1479;20;1472;7;671768;1975;4523;790;7330;15292;3057;1928;1317;793;181;54;351;3422;3325;2646;679;1918;724;4;283;521;1128;445;129;83;33;16;8;97;1182;938;429;946;564;581;394;111;50;8762;982;1527;128;9
9;Toscana;47;Pistoia;14;Pistoia;47014;2;13860;6356;7504;4903;6750;350;1402;455;2517;3337;137;227;138;485;540;529;511;551;634;744;908;1018;1051;957;832;1045;938;958;2159;243;275;274;261;282;290;362;441;485;484;466;361;479;425;411;817;13255;2089;4473;3213;2709;713;58;6052;921;2154;1702;946;306;23;5928;5478;349;3089;2909;142;6378;2475;1052;792;378;506;239;5046;1662;4028;1830;974;412;405;467;102;206;164;42;790;67;43;71;1;2;972;6125;720;16;714;6;636724;1148;4617;582;6347;13847;2246;1905;1241;768;138;49;306;2372;2354;2088;266;1279;807;2;140;295;830;601;151;27;27;7;10;82;1229;477;300;836;538;362;190;100;62;6959;1632;422;33;1
