CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
6;Friuli-Venezia Giulia;31;Gorizia;12;Monfalcone;31012;1;13509;6690;6819;5087;6100;413;1429;480;2889;3160;187;245;209;632;604;515;507;587;638;821;997;1128;1023;848;693;777;798;920;2021;337;330;271;269;294;333;474;553;604;539;477;371;363;361;418;696;12752;1480;4075;4267;2073;814;43;6289;746;2190;2188;730;413;22;5632;4998;489;3505;3157;293;6126;2247;1475;578;297;615;315;3769;2145;3458;1617;2517;1413;1203;1149;165;602;712;99;1287;129;36;1065;0;0;2517;6319;737;11;729;8;539338;1425;4614;358;6413;13498;2622;1908;955;609;213;106;694;2117;2071;1665;406;881;240;544;80;305;540;344;178;82;79;30;27;250;822;343;250;644;300;253;218;156;94;7731;687;708;215;55
6;Friuli-Venezia Giulia;31;Gorizia;12;Monfalcone;31012;2;13197;6374;6823;4847;6118;408;1348;476;2681;3115;166;217;195;494;494;581;579;583;556;696;973;1041;1038;921;795;887;834;926;1799;240;251;303;300;308;289;365;515;551;547;470;393;398;372;412;660;12611;1256;4074;4282;2272;684;43;6087;562;2178;2206;818;304;19;5555;5044;425;3248;3011;203;6073;2332;1382;705;352;562;254;3766;2463;3424;1705;1309;717;578;629;102;308;364;45;811;66;33;399;0;0;1309;6009;549;7;543;6;535381;1110;4671;301;6082;13115;2177;1980;1078;618;158;71;482;2696;2652;2299;353;1138;121;1040;153;438;582;446;187;188;196;59;50;457;1354;379;109;1178;506;263;198;110;44;6743;1018;1159;113;9
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;0;15067;7401;7666;5776;6869;427;1471;524;3245;3446;223;240;247;540;674;703;641;703;593;630;942;1133;1190;1100;1056;1241;990;969;1962;313;355;380;348;400;329;322;438;548;606;552;504;625;488;485;708;14407;2455;4536;4698;1921;777;20;7028;1141;2299;2393;805;382;8;6485;6038;351;3537;3310;185;6665;2816;1022;980;498;498;240;6742;972;4165;2054;349;157;87;180;82;54;69;34;293;7;29;20;0;0;349;6402;585;22;580;5;649433;673;5386;508;6567;14655;2291;1958;1187;855;214;62;397;5599;5394;4558;836;2012;1207;1339;1003;500;711;697;470;373;356;207;241;610;2826;945;177;3530;578;157;221;69;3;7416;1981;2130;404;43
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;3;18554;8680;9874;6886;8199;657;1882;930;3569;4117;339;285;370;684;756;696;679;673;706;893;1307;1416;1584;1319;1208;1314;1272;1376;2671;341;374;340;354;365;357;419;653;686;790;659;563;603;577;641;958;17715;3436;6191;5284;1958;824;22;8259;1619;2997;2509;743;383;8;8247;7664;476;4346;4065;232;8171;3279;1280;1038;533;616;291;8565;756;5237;2426;976;437;343;480;153;168;211;58;759;55;47;111;3;1;975;9363;914;2;879;35;788793;1517;7396;635;9548;18492;4284;2891;1345;836;137;55;362;3316;3207;2824;383;1345;862;617;1042;378;533;393;160;114;84;65;55;312;1247;551;714;1532;429;231;255;249;128;10396;842;1377;575;30
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;4;15840;7310;8530;6104;6515;534;1801;886;3240;3243;244;263;320;562;559;635;614;583;614;746;1074;1172;1319;1212;1044;1075;1017;1106;2508;290;296;322;312;303;305;394;522;575;612;585;508;494;447;486;859;15164;3704;5125;4046;1627;638;24;6965;1786;2367;1905;586;316;5;7133;6524;492;3771;3461;243;6951;2631;1089;944;458;521;242;7294;574;4397;1897;790;343;268;385;137;134;165;44;621;61;55;51;2;0;790;8258;894;0;871;23;741788;1995;5933;464;8392;15751;4035;2420;1118;639;132;48;306;1200;1173;959;214;600;258;101;364;193;252;117;15;6;4;6;2;15;94;127;723;130;60;61;188;372;148;9308;317;344;269;29
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;5;16482;7726;8756;6474;7084;599;1482;843;3448;3454;265;244;315;719;642;648;670;808;830;971;1350;1370;1388;1115;977;901;860;923;2310;394;360;344;372;406;397;486;639;678;671;585;497;395;390;389;723;15641;2610;5317;4909;1976;794;35;7269;1161;2552;2379;773;390;14;7844;7017;625;4132;3700;343;6629;2496;1070;929;489;568;265;7956;611;4062;1712;2864;1451;1244;1339;281;663;664;124;2257;172;124;310;1;0;2864;8086;646;2;618;28;637902;2045;5707;524;8276;16007;3983;2175;1163;709;167;79;514;1069;1050;906;144;598;176;132;445;207;84;104;41;6;13;1;5;10;107;91;698;126;40;55;164;360;161;8977;133;423;330;20
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;6;15053;7032;8021;5168;7071;481;1714;619;2759;3535;195;309;234;566;531;557;540;536;516;606;1027;1096;1177;1009;926;1174;1168;1293;2331;268;260;258;286;284;261;313;521;511;599;496;429;535;527;563;921;14376;1734;4696;5102;2181;644;19;6712;779;2325;2452;863;281;12;6101;5620;395;3237;2988;203;7298;3009;1165;779;391;563;230;6614;555;4791;2369;471;191;200;219;52;85;85;21;376;37;25;32;1;0;471;7175;636;5;634;2;582736;1490;5486;317;7293;14844;2758;2566;1148;663;116;42;278;1851;1810;1604;206;804;530;270;251;339;409;246;199;76;29;24;31;76;681;292;555;763;146;88;297;234;76;7786;583;809;194;18
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;7;14031;6611;7420;4766;6360;526;1669;710;2601;3207;235;277;291;463;457;433;484;540;567;619;957;963;1035;963;1026;1248;1109;1203;1964;224;250;226;258;277;279;312;474;490;520;452;495;566;547;531;710;13482;778;3680;5671;2674;637;42;6341;339;1739;2889;1052;299;23;5735;5151;455;2992;2707;215;6943;2919;1086;581;289;618;296;5654;707;4658;2297;479;231;181;217;81;94;102;35;429;16;24;10;0;0;479;7003;704;12;703;1;497533;2069;4744;283;7096;14002;2812;2471;1153;548;86;26;167;1855;1808;1354;454;670;457;227;256;115;384;221;178;115;25;22;38;160;567;180;447;568;217;112;166;142;149;7705;447;751;144;12
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;8;16525;7800;8725;6582;7049;511;1598;785;3475;3529;249;252;295;648;651;641;610;820;833;919;1142;1282;1361;1164;1069;1059;987;1092;2247;335;341;325;311;422;445;444;574;614;682;561;499;525;454;454;814;15755;3401;5609;4394;1637;696;18;7394;1658;2669;2088;629;341;9;7604;6964;524;4026;3715;263;6981;2773;1060;1167;576;562;257;8013;595;4192;1914;1323;645;622;574;127;325;271;49;1024;98;36;165;0;0;1323;8221;1180;6;1105;75;710164;1682;6252;512;8446;16459;3881;2393;1197;752;169;54;348;2173;2096;1866;230;966;613;287;662;336;343;231;105;48;76;36;29;115;728;363;660;906;211;125;190;283;151;9519;555;947;339;25
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;9;14465;6671;7794;5362;6184;520;1645;754;2797;3093;225;286;270;531;545;568;550;551;476;691;1037;1146;1226;1085;910;1013;873;1035;2228;274;284;281;275;269;241;311;526;562;593;522;451;483;373;443;783;13825;2108;4550;4582;1914;634;37;6340;944;2126;2243;721;291;15;6310;5735;467;3253;2961;237;6511;2579;901;788;385;580;243;6680;554;4242;1935;717;324;257;365;95;131;158;35;599;53;26;39;0;0;717;7181;997;2;984;13;551808;1831;5062;389;7282;14178;3181;2259;1068;637;109;28;182;2199;2107;1821;286;976;419;426;786;263;303;239;84;48;32;32;34;126;812;383;500;968;225;129;154;225;120;8188;485;960;340;36
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;10;12053;5718;6335;4096;5587;416;1380;574;2273;2799;194;231;221;355;433;433;532;452;423;466;783;883;923;819;842;1117;971;1041;1580;194;240;214;260;224;225;238;394;444;452;404;364;520;451;487;607;11614;674;3037;4846;2457;570;30;5476;283;1475;2418;1026;262;12;4868;4342;429;2558;2280;229;5964;2512;968;603;287;489;225;4921;631;3904;1968;295;130;108;135;52;54;52;24;246;17;15;16;0;1;294;5714;456;4;454;2;449108;1964;3571;269;5804;12051;2069;2081;979;547;97;31;210;1995;1945;1753;192;683;550;520;161;118;347;600;275;112;75;28;37;192;783;410;368;891;358;178;124;160;42;6162;675;969;100;9
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;11;14710;6870;7840;5071;6621;539;1749;730;2689;3340;245;288;308;566;542;505;512;518;570;814;1115;1129;1114;860;802;1093;1035;1238;2297;298;255;239;263;239;275;406;568;586;557;444;381;511;472;552;824;14034;1090;4449;5582;2242;647;24;6527;495;2150;2749;837;286;10;6245;5697;446;3290;3022;220;6852;2788;981;630;315;544;206;6420;684;4697;2245;902;432;383;428;91;187;201;44;778;48;26;46;1;3;899;7437;884;4;879;5;527457;1185;5977;405;7567;14589;3275;2461;1121;567;111;32;206;1737;1698;1504;194;864;379;261;520;236;352;209;101;21;19;17;29;213;755;127;409;729;258;90;67;188;172;8350;501;771;200;32
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;12;17772;8138;9634;7364;6716;584;2148;960;3763;3400;278;348;349;725;618;637;662;785;983;1080;1246;1365;1389;1200;1139;1129;1030;988;2796;380;326;329;329;386;511;555;627;662;718;561;563;500;466;437;788;16917;4607;5487;4258;1791;730;44;7685;2205;2542;1950;628;348;12;8206;7488;566;4400;4039;282;7586;2703;1035;1104;513;977;470;8044;593;4470;1691;2321;1201;980;1048;293;525;547;129;1517;139;73;591;1;0;2321;8332;1510;7;1405;105;811716;2423;5565;582;8705;16468;4434;2177;1096;737;178;83;554;1704;1638;1281;357;976;194;111;852;153;75;92;30;44;17;9;9;11;52;129;1089;103;73;116;324;502;163;12080;367;563;323;28
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;13;15180;7330;7850;6141;6042;628;1439;930;3360;3049;317;213;391;661;596;530;494;652;812;1005;1403;1399;1312;1072;933;841;764;835;1871;335;327;287;256;349;396;494;692;710;685;547;490;412;352;356;642;14382;1768;4611;5214;2065;697;27;6928;781;2229;2710;845;351;12;7676;6776;719;4148;3658;397;5717;2233;956;647;314;650;301;7166;685;3464;1587;2762;1337;1059;1301;402;534;623;180;2405;128;63;162;4;0;2762;8079;1923;6;1908;15;529344;2178;5536;541;8255;15082;4240;2207;1031;611;118;48;301;1203;1172;1055;117;767;168;120;567;194;144;83;17;10;21;10;9;23;194;156;682;232;58;49;188;311;217;10158;292;467;265;31
6;Friuli-Venezia Giulia;32;Trieste;6;Trieste;32006;14;16391;7516;8875;6065;6816;707;1880;923;3229;3417;295;245;330;569;620;591;633;616;706;915;1165;1311;1273;1115;991;1077;1119;1248;2442;302;309;313;321;328;340;463;563;619;632;530;454;489;489;514;850;15693;1474;4672;6122;2618;735;72;7150;633;2274;2867;1004;338;34;7162;6281;691;3700;3252;360;7449;2892;1203;771;374;768;372;7201;661;4707;2112;1689;795;673;760;256;339;349;107;1428;75;78;106;2;0;1689;8529;860;0;854;6;589601;3019;5227;377;8623;16313;3965;2683;1165;627;134;49;309;1343;1291;1153;138;532;330;291;259;279;191;142;119;78;36;18;31;90;329;161;573;375;102;87;86;305;198;9436;324;521;273;35
6;Friuli-Venezia Giulia;93;Pordenone;33;Pordenone;93033;0;705;346;359;296;333;12;46;18;163;167;7;5;4;43;28;22;24;26;37;60;73;57;54;43;40;47;38;47;66;19;18;11;14;10;20;35;34;30;25;23;19;19;18;28;23;655;86;230;174;127;36;2;322;35;127;89;50;20;1;324;311;10;173;169;4;288;125;42;31;18;37;21;219;155;178;84;40;22;11;19;10;7;11;4;33;4;3;0;0;0;40;280;36;0;36;0;31101;17;248;23;288;687;79;91;62;44;9;3;19;310;302;212;90;86;100;26;3;8;9;4;16;75;48;29;20;48;144;20;0;153;44;8;5;2;0;321;155;49;7;1
6;Friuli-Venezia Giulia;93;Pordenone;33;Pordenone;93033;1;14165;6649;7516;5783;6238;357;1224;563;2979;3122;156;207;185;590;575;549;679;638;726;876;1077;1083;1173;948;966;979;826;886;1594;316;277;285;353;288;371;458;538;521;564;444;457;442;382;381;572;13449;2162;4674;3582;2279;703;49;6277;998;2320;1842;812;293;12;6607;6008;453;3483;3229;197;5844;2288;941;918;461;474;238;4628;2431;3511;1565;2211;1042;946;1078;187;480;495;67;1329;670;90;122;0;0;2211;6253;876;7;875;1;619863;1650;4321;438;6409;14054;2369;1855;1120;811;178;76;481;3184;3099;2605;494;1036;1132;437;121;85;630;661;523;253;133;93;106;133;1409;766;297;1597;488;157;170;120;73;7327;1191;1227;170;17
6;Friuli-Venezia Giulia;93;Pordenone;33;Pordenone;93033;2;21851;10232;11619;8593;9628;591;2134;905;4500;4805;250;383;294;1076;841;827;879;956;1129;1287;1700;1801;1723;1480;1361;1397;1290;1301;2803;538;429;435;472;490;556;675;830;864;840;700;632;637;589;554;991;20603;4233;7267;4932;3037;1084;50;9610;2068;3556;2436;1045;488;17;10340;9467;657;5575;5173;321;8767;3255;1442;1331;671;696;346;7378;3534;5298;2202;3385;1606;1492;1641;252;740;774;92;1688;1067;112;516;2;0;3385;9771;1578;9;1578;0;1018144;2386;7040;730;10165;21516;4027;2926;1709;1135;276;92;590;4404;4296;3622;674;1464;1532;626;343;218;761;821;653;283;215;130;198;203;2182;777;460;2249;534;253;259;152;175;12569;2320;1044;227;31
6;Friuli-Venezia Giulia;93;Pordenone;33;Pordenone;93033;3;13862;6670;7192;5475;6431;314;1130;512;2932;3219;146;199;174;692;621;582;599;632;672;854;1125;1175;1174;961;847;917;792;836;1383;363;330;292;317;306;323;440;536;602;585;486;388;428;353;381;540;13039;1597;4313;3750;2486;838;55;6232;728;2205;1969;932;379;19;6551;5960;450;3543;3283;198;5416;2142;947;778;387;404;211;4834;2439;3287;1515;2095;1025;989;948;158;501;461;63;1049;772;66;207;0;1;2094;5916;909;10;908;1;582500;1492;4242;334;6068;13836;1992;1868;1109;831;188;80;517;3556;3454;2732;722;946;996;790;233;314;451;522;466;288;241;104;113;170;1747;592;223;1893;398;160;109;86;86;7084;1454;1019;217;42
