CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
20;Sardegna;91;Nuoro;51;Nuoro;91051;0;726;387;339;328;325;22;36;15;181;173;17;8;8;44;40;26;28;40;46;61;59;71;32;46;82;79;33;21;18;16;24;12;14;20;26;36;32;36;17;24;35;57;20;10;8;677;72;143;270;138;47;7;368;31;62;162;83;25;5;345;294;38;203;175;22;271;132;63;47;22;49;31;316;27;112;78;25;14;13;12;0;7;7;0;13;11;0;1;0;0;25;286;80;4;80;0;27598;12;208;77;297;726;107;49;71;49;17;4;27;464;422;189;233;121;22;46;8;4;19;53;24;51;21;9;0;97;57;24;11;123;35;9;15;6;1;414;42;102;43;2
20;Sardegna;91;Nuoro;51;Nuoro;91051;1;35948;17049;18899;16677;15325;801;2451;694;8387;7715;315;364;268;1395;1511;1664;1836;2047;2050;2302;2744;2917;2978;2776;2550;2490;1991;1778;2919;710;773;854;945;1049;1022;1173;1352;1404;1415;1310;1153;1162;920;787;1020;34271;5374;11087;9949;5546;2115;200;16185;2290;4979;5431;2508;905;72;16292;13684;1945;8589;7228;1023;15086;6123;2651;3157;1498;2078;1185;15177;1229;7200;3359;537;218;165;312;60;77;116;25;305;116;31;85;0;0;537;14053;1472;23;1470;2;1512107;2482;10256;1549;14287;35707;4244;3481;2972;2627;766;197;1247;5539;5291;4749;542;1036;3636;77;115;372;723;575;840;1099;618;264;143;85;1128;2403;1133;2010;956;862;490;285;146;16587;1554;2759;398;38
20;Sardegna;92;Cagliari;3;Assemini;92003;0;1363;695;668;654;594;40;44;31;346;301;19;16;13;89;80;68;68;83;92;95;113;130;133;127;89;78;52;27;39;49;34;32;43;44;45;46;50;68;61;68;42;42;35;16;20;1260;73;258;559;241;111;18;641;28;125;304;125;51;8;662;505;120;393;308;70;464;187;178;71;41;85;53;305;365;130;87;43;18;20;19;4;8;8;2;10;25;4;4;0;0;43;496;107;9;107;0;49007;35;386;95;516;1357;144;102;128;101;28;13;81;527;519;519;0;491;17;11;0;0;55;46;73;70;92;107;76;347;161;9;2;448;57;7;7;0;0;625;155;200;125;39
20;Sardegna;92;Cagliari;3;Assemini;92003;1;12330;6036;6294;5506;5635;310;591;288;2843;2840;127;109;117;633;619;592;560;663;736;971;1206;1186;1210;931;729;620;513;478;683;305;325;299;304;328;360;497;575;586;600;469;342;305;250;230;261;11553;1041;3338;4190;1918;896;170;5656;419;1592;2305;901;380;59;6128;4939;888;3442;2863;446;4358;1665;1395;720;349;640;344;2507;3890;1603;945;233;110;91;126;16;43;61;6;112;82;15;24;0;0;233;4793;578;17;575;3;461117;624;3859;419;4912;12320;1406;1141;1153;947;217;48;300;3055;2971;2581;390;1082;1434;65;23;121;191;387;862;495;306;149;47;354;1411;639;177;1349;669;321;178;46;18;5742;480;1439;554;108
20;Sardegna;92;Cagliari;3;Assemini;92003;2;12927;6342;6585;5824;5879;310;624;290;3048;2952;119;110;113;625;651;518;571;712;812;1049;1219;1193;1137;945;919;805;596;498;677;303;343;252;284;371;408;540;622;576;562;431;434;389;295;236;296;12179;1000;3283;4596;2125;1014;161;5975;391;1616;2485;976;452;55;6237;4964;872;3594;2966;452;4896;1850;1697;788;368;604;323;2648;3741;1807;1108;164;70;68;86;10;31;34;5;74;38;16;36;0;0;164;4965;339;7;339;0;481730;911;3821;334;5066;12919;1362;1186;1259;981;205;73;459;2497;2381;2170;211;1037;1046;87;28;41;232;285;600;357;247;250;130;295;1037;630;208;1113;536;278;148;59;36;5521;678;1098;355;39
20;Sardegna;92;Cagliari;9;Cagliari;92009;0;626;328;298;311;237;22;30;26;173;122;14;4;15;30;19;18;33;41;39;43;50;43;57;64;54;40;26;32;37;10;10;11;19;24;22;26;28;19;26;32;27;25;14;20;15;592;38;156;240;106;23;29;318;16;86;128;57;14;17;288;213;45;165;123;25;271;132;71;36;17;83;55;213;39;81;57;25;10;14;9;2;6;3;1;24;0;0;1;0;0;25;232;16;4;16;0;20718;60;139;58;257;603;94;61;49;40;7;6;45;130;129;118;11;97;16;5;0;1;24;16;36;37;2;1;1;84;23;10;1;42;50;14;11;1;0;259;9;77;24;8
20;Sardegna;92;Cagliari;9;Cagliari;92009;1;15663;7371;8292;7646;5924;486;1122;485;3698;3076;235;173;189;519;515;535;580;700;819;1047;1324;1369;1383;1283;1181;1058;895;700;1755;253;263;283;322;371;432;523;636;689;665;615;555;486;408;304;566;15038;4394;4619;3324;1725;837;139;7061;1952;2190;1709;735;402;73;8025;6962;766;4211;3663;390;6069;2361;1094;1064;546;1078;567;6501;1187;2833;1205;1446;845;537;799;110;301;484;60;211;217;20;997;1;0;1446;7419;1018;11;940;78;704177;1774;5162;859;7815;15327;3865;1772;1171;749;186;72;479;2725;2611;2178;433;1787;314;77;1200;443;314;131;56;22;4;1;7;144;700;568;766;640;436;430;395;197;80;9648;578;1106;412;82
20;Sardegna;92;Cagliari;9;Cagliari;92009;2;11675;5354;6321;5295;4762;333;990;295;2579;2361;155;145;114;368;332;341;462;616;703;759;908;891;825;912;946;918;750;635;1309;195;155;181;249;301;365;386;453;442;383;402;407;410;335;267;423;11253;2234;3241;3199;1861;632;86;5130;957;1512;1658;731;235;37;5506;4429;740;2891;2312;414;5128;1932;1185;859;412;757;380;4285;926;2327;1099;315;135;128;151;36;70;57;8;88;37;9;180;1;0;315;5166;459;13;371;88;467434;1203;3645;460;5308;11551;2098;1369;991;616;165;69;453;1683;1623;1002;621;429;488;85;25;168;320;217;106;68;58;30;10;104;280;187;431;272;150;179;209;114;78;5976;350;475;158;19
20;Sardegna;92;Cagliari;9;Cagliari;92009;3;7480;3516;3964;3167;3397;187;567;162;1611;1686;74;99;46;239;261;189;237;329;439;464;615;572;441;397;483;776;801;623;614;133;128;86;118;169;212;238;316;273;224;187;174;309;380;289;280;7194;948;2031;2276;1415;422;102;3362;422;959;1201;583;162;35;3041;2274;554;1598;1187;309;3750;1571;972;420;197;500;245;2180;616;1858;1110;160;59;106;48;6;44;13;2;151;1;2;5;0;1;159;2824;49;27;43;6;268323;837;1935;134;2906;7480;650;902;716;432;134;72;480;289;282;169;113;27;142;0;1;3;19;2;38;75;29;0;2;10;17;1;141;24;2;2;27;40;74;2922;96;61;12;0
20;Sardegna;92;Cagliari;9;Cagliari;92009;4;18569;8489;10080;8488;7175;519;1895;492;4220;3565;233;278;193;539;545;617;719;926;1012;1181;1282;1465;1513;1487;1339;1206;1067;1146;2525;270;273;308;362;452;503;589;644;712;694;705;630;541;435;460;911;17924;2268;4312;5887;3907;1279;271;8165;927;2047;3003;1636;467;85;8014;6126;1336;4190;3167;747;8854;3448;2234;1155;566;1511;789;6091;1411;3954;2019;324;131;115;183;26;51;70;10;185;53;10;75;1;0;324;8223;650;12;436;214;673656;2340;5477;568;8385;18509;3143;2300;1580;966;284;112;742;1061;1032;890;142;236;535;119;3;8;216;293;205;118;28;8;11;83;186;255;366;154;85;154;148;161;188;9036;317;310;245;18
20;Sardegna;92;Cagliari;9;Cagliari;92009;5;16470;8017;8453;7298;7452;457;879;384;3794;3739;205;127;152;643;661;652;747;880;992;1176;1464;1342;1439;1353;1290;1163;861;753;1054;353;336;365;411;462;485;602;708;662;660;604;599;592;417;326;435;15709;1944;4818;5223;2603;998;123;7588;800;2301;2859;1176;392;60;8035;6496;1102;4365;3569;579;6479;2598;1894;1115;544;954;526;6520;1836;2516;1490;158;69;51;94;13;23;39;7;68;42;7;41;0;0;158;6582;551;11;522;29;632421;1003;5075;681;6759;16453;2004;1702;1568;1184;231;70;450;3792;3669;3550;119;1226;2313;11;252;192;330;358;478;638;726;508;68;731;2236;476;107;2045;777;476;177;48;27;7628;821;2079;528;122
20;Sardegna;92;Cagliari;9;Cagliari;92009;6;11674;5409;6265;4994;5174;311;900;295;2468;2584;133;135;89;388;355;406;432;549;643;758;927;896;935;862;869;913;762;750;1229;205;193;215;212;267;312;369;466;414;444;383;391;393;336;332;477;11210;1916;3816;3046;1726;613;93;5161;801;1799;1592;687;238;44;5396;4445;666;2811;2333;329;5129;1985;1247;788;353;631;297;4391;1023;2463;1306;209;92;70;117;22;40;48;4;86;54;5;64;0;0;209;5018;532;9;510;22;473045;548;4097;493;5138;11603;1769;1430;1031;719;146;43;275;2025;1974;1776;198;909;806;61;94;136;401;475;319;208;81;33;29;362;753;494;167;709;439;304;212;65;47;5743;265;852;609;50
20;Sardegna;92;Cagliari;9;Cagliari;92009;7;12044;5263;6781;5057;5045;293;1341;308;2407;2483;122;154;97;295;350;346;404;494;546;599;806;960;965;894;837;786;759;878;2125;155;176;172;200;251;256;322;395;419;481;392;341;345;286;344;728;11682;2883;3660;2706;1724;607;102;5070;1274;1681;1278;586;218;33;5157;4330;593;2615;2199;293;5896;2145;1192;831;385;832;329;4200;899;3041;1392;272;78;100;125;47;42;27;9;124;36;16;96;0;0;272;5508;463;7;326;137;539948;855;4349;442;5646;11966;2248;1575;1004;621;140;58;372;621;613;519;94;122;389;8;15;55;172;130;99;30;10;4;4;30;96;82;311;90;50;37;90;114;138;6194;348;148;23;0
20;Sardegna;92;Cagliari;9;Cagliari;92009;8;11061;4960;6101;4511;4908;265;1078;299;2164;2439;113;156;88;332;386;438;415;390;400;522;727;839;949;768;701;794;822;862;1716;174;201;217;207;201;202;257;348;400;446;367;288;329;334;352;637;10649;3664;3734;1844;929;440;38;4745;1647;1742;816;327;194;19;4719;4182;384;2438;2160;206;5186;1930;886;803;391;579;271;4062;870;2918;1243;263;77;53;151;59;22;44;11;150;28;19;66;0;0;263;4892;286;6;280;6;548881;523;4092;411;5026;10992;1854;1423;961;590;159;39;254;965;951;877;74;210;615;52;14;7;193;277;254;61;44;15;12;27;234;215;401;198;148;140;143;166;82;5859;384;408;73;12
20;Sardegna;92;Cagliari;9;Cagliari;92009;9;16916;7272;9644;7356;6912;420;1712;516;3333;3393;159;222;165;457;532;585;578;626;740;897;1201;1291;1351;1267;1212;1178;1139;1160;2702;257;269;292;293;310;347;436;567;582;576;522;499;519;449;445;909;16343;5032;5618;3149;1744;741;59;6958;2176;2494;1389;563;307;29;7579;6630;708;3732;3243;365;7763;2722;1341;1221;572;940;370;6298;1330;4261;1750;760;280;246;430;84;120;148;12;238;26;31;465;0;0;760;8000;748;7;663;85;830192;1245;6260;769;8274;16843;3541;2327;1307;853;197;49;330;996;984;888;96;344;528;16;8;238;314;227;65;14;12;3;7;16;152;110;610;99;82;108;169;223;207;9609;300;507;79;2
20;Sardegna;92;Cagliari;9;Cagliari;92009;10;14442;6494;7948;6193;6054;392;1343;460;2962;3001;184;182;165;418;434;502;535;624;659;724;954;1071;1179;1108;1089;976;991;985;2193;212;243;226;258;328;335;363;469;489;561;519;491;414;398;425;763;13938;4306;4943;2585;1477;577;50;6236;2022;2303;1172;469;252;18;6544;5762;570;3390;3006;273;6544;2423;1172;1142;568;728;291;5579;1143;3502;1534;441;137;144;236;61;51;71;15;209;47;10;173;2;0;441;6514;578;15;543;35;679762;791;5273;661;6725;14234;2657;1892;1200;749;187;40;262;1261;1210;899;311;358;488;53;9;117;323;289;96;37;10;6;12;34;190;152;523;198;50;100;157;231;163;7949;343;441;104;11
20;Sardegna;92;Cagliari;9;Cagliari;92009;11;8183;3986;4197;3932;3226;281;558;186;2101;1617;108;89;71;276;354;423;415;564;563;524;505;565;729;767;673;518;402;338;567;143;196;221;219;316;302;281;250;274;325;346;313;258;194;156;192;7834;486;1549;3387;1726;598;88;3810;198;736;1772;802;266;36;3692;2476;808;2020;1356;471;3438;1406;1068;463;227;696;407;3018;430;1211;728;52;18;13;33;6;5;10;3;25;7;1;19;0;0;52;2822;63;12;63;0;240019;1806;902;159;2867;8053;549;741;727;572;175;103;678;285;275;198;77;106;90;2;0;19;87;36;28;13;15;0;0;30;67;35;66;35;22;26;46;31;38;2935;103;79;16;0
20;Sardegna;92;Cagliari;9;Cagliari;92009;12;5080;2365;2715;2048;2363;154;375;140;1002;1184;65;62;52;166;208;191;205;198;203;245;375;397;405;360;321;375;445;433;553;68;90;107;105;104;107;122;175;183;185;182;138;166;181;200;252;4864;1489;1779;906;447;228;15;2274;713;850;435;165;104;7;2244;2012;167;1177;1068;76;2271;923;427;425;209;189;76;2025;441;1230;631;117;41;40;64;13;16;21;4;36;9;7;65;0;0;117;2215;333;3;333;0;230399;182;1909;156;2247;5077;766;656;441;294;66;24;170;641;625;420;205;130;238;52;0;7;133;159;78;25;9;1;8;25;190;79;126;164;52;55;55;47;47;2638;319;77;23;1
20;Sardegna;92;Cagliari;11;Capoterra;92011;0;12000;6000;6000;5223;5619;354;477;327;2754;2822;174;101;149;565;636;622;573;589;616;739;1068;1144;1180;961;889;805;665;456;492;277;313;332;314;316;300;376;524;560;581;479;443;380;335;234;236;11313;1850;4252;3277;1215;682;37;5664;804;2151;1761;602;334;12;5893;5071;596;3335;2920;303;4284;1743;1223;846;420;598;352;2120;4358;1617;936;150;53;30;101;19;9;34;10;104;17;10;18;1;0;150;4690;735;12;730;5;537498;295;4103;417;4815;11987;1316;1262;1133;855;186;63;398;3729;3604;3379;225;337;185;2857;1;7;3;36;447;1286;1053;480;66;810;2131;431;7;1779;1130;336;120;12;2;6032;476;2698;195;10
20;Sardegna;92;Cagliari;11;Capoterra;92011;1;11255;5641;5614;5161;5027;271;623;173;2784;2531;124;126;76;542;565;527;557;649;703;890;1039;1000;1004;781;681;602;503;434;778;282;288;294;282;357;349;464;509;511;521;387;314;299;235;210;339;10592;539;2337;4371;2118;992;235;5289;211;1127;2364;1084;436;67;5024;3892;809;3053;2453;459;4597;1724;1487;620;283;802;462;2807;2303;1688;953;169;72;76;82;11;34;31;7;56;51;9;53;0;0;169;4158;445;8;444;1;425148;507;3360;406;4273;11248;1067;989;1060;871;209;77;494;3347;3032;2835;197;399;33;2403;0;15;58;347;659;631;868;165;92;694;1737;394;10;1542;876;311;73;31;2;5130;253;2232;329;21
20;Sardegna;92;Cagliari;51;Quartu Sant'Elena;92051;0;2676;1395;1281;1282;1167;85;81;61;700;594;48;21;32;180;148;129;152;144;169;240;262;267;222;224;166;139;92;81;61;88;81;68;84;83;92;118;134;127;108;125;89;71;48;46;33;2460;191;483;1079;479;202;26;1291;71;217;615;259;114;15;1270;905;253;797;558;176;949;361;390;139;73;179;115;694;518;241;158;23;9;1;18;4;0;8;1;20;3;0;0;0;0;23;963;636;13;633;3;100642;52;784;149;985;2662;257;211;237;184;59;37;241;1488;1391;1360;31;777;462;121;1;0;4;60;311;408;261;177;138;876;452;28;4;1166;136;53;5;0;0;1638;228;805;272;55
20;Sardegna;92;Cagliari;51;Quartu Sant'Elena;92051;1;13016;6195;6821;5870;5658;302;927;259;2950;2870;137;153;85;508;523;561;676;700;786;878;1101;1084;1085;942;881;872;703;596;1120;254;261;291;329;373;397;446;560;515;536;443;430;384;334;268;374;12397;1039;3304;4324;2442;1037;251;5894;411;1610;2274;1085;421;93;5646;4307;929;3310;2596;531;5778;2079;1921;885;407;850;478;2916;2721;2122;1158;305;183;91;166;48;52;97;34;80;143;16;66;0;0;305;4873;868;10;863;5;520853;938;3628;439;5025;12955;1350;1215;1169;937;250;104;670;3034;2921;2802;119;1784;764;254;504;188;460;573;568;282;139;56;32;844;1379;431;148;1477;654;436;159;56;20;6242;352;1506;768;176
20;Sardegna;92;Cagliari;51;Quartu Sant'Elena;92051;2;15526;7449;8077;7142;6673;490;749;472;3558;3368;195;160;168;701;618;612;812;850;951;1010;1358;1412;1575;1446;1166;936;669;533;877;360;315;311;428;436;457;476;678;663;724;669;585;428;331;252;336;14712;2124;5201;4489;1920;859;119;7029;874;2553;2341;818;383;60;7568;6401;834;4125;3583;390;6027;2338;1841;1199;586;913;519;3313;4548;2074;1202;362;176;120;197;45;59;92;25;174;119;26;43;0;0;362;6473;802;24;792;10;598872;1098;4966;523;6587;15502;2205;1603;1451;1013;238;77;496;1712;1671;1441;230;375;902;164;48;2;54;230;477;377;152;57;44;237;564;361;279;506;296;297;142;74;126;7683;216;973;229;23
20;Sardegna;92;Cagliari;51;Quartu Sant'Elena;92051;3;11590;5515;6075;5098;5255;279;649;309;2542;2638;98;119;118;403;403;491;542;637;685;758;960;1028;1007;910;875;858;693;561;779;201;207;240;275;331;337;382;463;487;480;403;395;389;321;276;328;11110;1459;3657;3405;1798;674;117;5279;600;1742;1784;816;295;42;5348;4348;709;2937;2397;401;4945;1930;1518;840;398;696;407;2351;3033;1891;1095;178;76;64;98;16;27;39;10;87;37;6;48;0;0;178;4554;496;6;490;6;465134;769;3409;439;4617;11581;1237;1223;1111;787;183;76;502;1358;1347;1291;56;386;831;74;0;13;54;214;552;280;140;28;10;111;457;473;250;271;346;372;167;86;49;5267;271;863;143;14
