CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
12;Lazio;58;Roma;3;Albano Laziale;58003;2;13631;6532;7099;5875;6159;375;879;343;2971;3096;165;176;124;726;715;621;645;685;727;907;1240;1188;1155;928;887;899;662;618;1028;370;384;321;322;340;339;416;599;589;566;405;430;440;315;293;403;12753;1484;4487;3663;2082;963;74;6074;653;2154;1936;897;413;21;6110;5405;530;3396;3097;223;5459;2061;1458;868;395;712;405;2828;4094;2421;1234;898;397;370;481;47;182;197;18;769;32;40;56;1;0;898;5204;735;18;734;1;473275;846;3910;571;5327;13544;1319;1495;1216;996;228;73;463;1893;1817;1593;224;415;1059;119;14;53;264;345;472;219;135;71;20;229;809;439;116;505;427;390;141;67;63;6017;531;979;82;1
12;Lazio;58;Roma;7;Anzio;58007;0;4328;2156;2172;1813;2013;151;230;121;941;1030;82;46;57;242;231;224;201;211;246;275;411;377;344;289;248;295;246;203;285;121;110;113;88;97;130;138;214;199;191;154;115;139;118;107;122;4045;238;1252;1432;749;325;49;2009;121;598;771;361;137;21;1839;1543;197;1141;982;113;1792;671;529;235;97;318;187;1063;995;710;375;520;268;251;245;24;127;129;12;197;64;26;233;0;0;520;1701;1017;8;1014;3;167870;184;1369;199;1752;4308;619;388;314;271;107;53;352;1642;1610;1549;61;1079;448;22;0;0;18;260;463;380;300;104;24;509;972;62;6;1033;269;161;75;9;2;2744;356;1083;106;4
12;Lazio;58;Roma;7;Anzio;58007;1;23749;11784;11965;10039;10850;843;1295;722;5275;5483;399;298;329;1297;1235;1142;1209;1262;1359;1622;2033;2045;2079;1712;1380;1498;1279;1067;1530;683;640;577;622;649;663;801;1040;999;1025;869;667;741;620;523;665;22207;2431;8522;6417;3084;1588;165;10961;1157;4193;3420;1393;721;77;10630;9052;1086;6225;5455;546;9445;3659;2831;1594;771;1283;752;6235;5543;3737;2076;2444;1256;988;1293;163;524;655;77;1213;293;131;806;1;0;2444;9981;7671;15;7660;11;923231;1177;8055;946;10178;23723;3847;2268;1805;1626;451;181;1166;7579;7440;6949;491;4342;2521;86;0;2;28;597;1718;2573;1418;354;259;1383;4596;845;125;3219;1437;1353;821;78;41;17743;2386;4293;259;11
12;Lazio;58;Roma;7;Anzio;58007;2;21654;10434;11220;8953;9744;756;1531;670;4624;4891;372;265;282;1052;1025;932;978;1086;1185;1405;1713;1778;1741;1505;1326;1482;1226;1154;2066;534;528;477;505;552;577;690;830;875;867;742;632;677;588;535;825;20409;2429;7374;5891;3169;1410;136;9796;1166;3657;3039;1271;619;44;9326;7810;1016;5334;4596;512;9319;3561;2573;1365;650;1363;700;5808;4263;4018;2163;1278;567;490;694;94;236;294;37;769;252;102;154;1;0;1278;9160;5134;13;5124;10;832213;1649;6744;927;9320;21537;3368;2283;1805;1358;358;148;966;4852;4773;4304;469;2091;1883;330;4;33;145;637;1452;1070;398;217;348;1072;2103;732;397;2036;779;637;556;182;114;14413;1656;2397;232;19
12;Lazio;58;Roma;29;Cerveteri;58029;0;19324;9549;9775;8146;8631;841;1047;659;4257;4322;420;268;282;971;959;978;970;905;914;1226;1579;1921;1879;1414;1155;1211;1101;1006;1135;495;519;506;493;436;446;602;737;949;954;713;566;594;552;465;522;18152;1884;6542;5677;2737;1245;67;8937;839;3244;2990;1249;591;24;8709;7796;644;5078;4627;314;7707;2951;2141;1204;559;1071;635;4078;5600;3291;1703;1393;598;487;803;103;233;324;41;1129;79;113;70;1;1;1392;8058;3313;28;3301;12;791149;615;6809;776;8200;19324;3003;1888;1522;1266;341;180;1210;4097;4022;3819;203;278;575;2966;32;55;311;290;1453;644;377;393;264;767;2336;644;72;1718;687;808;401;123;82;12037;1272;2129;403;15
12;Lazio;58;Roma;29;Cerveteri;58029;1;15883;7718;8165;6699;7072;620;983;509;3527;3545;266;162;218;833;862;781;678;795;862;1073;1406;1510;1406;1153;951;894;799;742;1138;463;438;401;335;388;422;532;659;738;702;569;474;406;381;342;468;14873;1256;5451;4623;2446;1046;51;7174;522;2626;2480;1057;468;21;7228;6368;625;4140;3725;311;6179;2276;1923;858;383;793;490;3987;4027;2605;1366;1267;539;510;679;78;232;277;30;1073;72;79;43;0;0;1267;6412;939;15;936;3;569104;916;5046;526;6489;15878;1912;1734;1406;1050;287;100;645;1835;1801;1653;148;39;48;1566;132;27;270;227;465;188;123;78;143;143;803;507;200;294;391;378;337;197;56;7880;601;801;236;15
12;Lazio;58;Roma;32;Civitavecchia;58032;0;3686;1820;1866;1511;1799;96;180;100;787;911;52;31;39;198;191;208;190;188;195;250;331;322;327;300;231;230;196;121;208;93;100;117;91;93;96;110;169;152;167;149;112;122;105;56;88;3453;287;1200;1110;583;252;21;1706;116;598;607;262;114;9;1668;1504;112;1003;931;54;1421;507;513;232;87;176;93;1754;253;500;323;90;38;36;50;4;22;15;1;71;4;7;8;0;0;90;1230;212;23;212;0;124834;71;1081;106;1258;3625;247;279;312;303;69;48;327;817;773;742;31;363;281;98;1;21;138;73;88;135;115;90;81;326;238;127;51;399;178;104;45;14;2;1551;197;388;149;8
12;Lazio;58;Roma;32;Civitavecchia;58032;1;20496;9579;10917;8078;9125;687;1943;663;4139;4584;306;287;263;947;901;922;914;954;1017;1337;1723;1723;1536;1275;1152;1285;1154;1103;2553;461;488;472;461;449;515;660;829;854;736;641;555;568;532;434;924;19374;2245;6944;5319;3584;1182;100;9026;1036;3495;2732;1223;511;29;8493;7576;631;4904;4510;282;9233;3254;2908;1252;557;1014;490;8006;1743;4059;2155;1226;555;524;637;65;258;271;26;981;59;61;125;0;0;1226;8717;496;21;496;0;782315;1798;6411;572;8781;20371;2811;2483;1836;1281;292;78;502;1475;1450;1213;237;473;576;164;7;221;424;229;110;146;57;10;9;149;326;193;545;187;154;170;283;239;180;10308;95;914;180;24
12;Lazio;58;Roma;32;Civitavecchia;58032;2;16691;8116;8575;6725;7944;516;1053;453;3553;3997;222;182;162;841;795;846;872;849;926;1145;1500;1406;1390;1161;1058;1031;870;743;1258;435;410;439;447;447;463;574;710;685;684;536;528;491;418;347;502;15648;1579;5886;4568;2584;959;72;7579;675;3017;2440;1006;415;26;7459;6624;587;4310;3951;254;6750;2522;2295;1104;513;751;406;7294;1431;2600;1570;401;169;166;209;26;80;83;6;333;28;24;15;0;1;400;6297;383;16;382;1;591604;1067;4895;368;6330;16555;1367;1758;1606;1251;268;80;510;1446;1409;1236;173;281;798;157;2;60;225;155;271;222;237;51;13;273;426;233;304;408;221;196;188;121;102;6878;241;850;135;10
12;Lazio;58;Roma;32;Civitavecchia;58032;3;10356;4928;5428;4024;4946;299;831;256;2108;2462;126;146;86;410;451;457;473;507;510;635;797;814;822;679;715;785;724;619;958;214;253;237;229;266;254;312;385;384;401;311;303;344;349;286;400;9859;1085;3304;2816;1903;647;104;4668;485;1682;1461;731;277;32;4304;3802;330;2443;2217;153;4734;1781;1482;640;288;576;260;4144;874;2036;1219;164;60;67;81;16;33;23;4;114;17;17;16;0;0;164;3784;282;7;282;0;415405;586;3011;204;3801;10254;726;1117;952;703;226;77;496;1212;1180;1092;88;107;556;429;0;9;157;155;114;68;341;219;29;215;648;129;100;474;240;182;94;47;55;4180;479;563;48;2
12;Lazio;58;Roma;34;Colleferro;58034;0;838;409;429;362;407;32;29;8;185;206;13;1;4;84;50;35;42;48;47;85;99;77;72;48;42;40;22;17;30;44;26;20;17;19;22;44;42;40;34;27;25;24;11;6;8;744;78;283;216;109;54;4;359;31;141;113;48;24;2;403;349;39;232;211;16;266;87;102;47;16;41;28;269;211;76;42;37;16;21;15;1;8;7;1;30;0;3;4;0;0;37;304;32;2;32;0;31462;13;262;35;310;838;71;64;87;69;14;5;32;191;189;133;56;39;53;41;2;1;45;31;12;8;11;15;8;16;97;16;4;75;26;13;13;5;1;337;35;82;16;0
12;Lazio;58;Roma;34;Colleferro;58034;1;20736;9892;10844;8305;9764;504;1706;457;4377;4863;213;281;158;925;904;917;1064;1066;1104;1305;1536;1721;1738;1481;1260;1350;1129;1166;2070;467;475;468;553;540;557;616;748;853;806;740;587;634;511;567;770;19630;2547;7358;5157;3313;1175;80;9327;1083;3850;2645;1243;484;22;8820;7756;712;4924;4421;355;9170;3558;2356;1529;735;1165;614;6304;4078;4120;2182;1466;660;650;715;101;301;315;44;1181;137;83;57;0;8;1458;8336;1002;4;999;3;755960;1130;6587;657;8374;20683;2309;2262;1920;1465;316;102;650;2276;2253;1912;341;1013;635;264;19;172;629;507;314;140;79;20;32;180;804;513;415;549;340;390;348;172;113;9686;187;1541;174;10
12;Lazio;58;Roma;39;Frascati;58039;0;719;361;358;296;328;26;45;24;164;160;14;11;12;29;38;37;39;43;37;43;49;53;82;56;44;39;28;36;66;17;20;18;22;26;20;19;23;22;39;32;21;22;14;15;31;681;103;248;184;89;53;4;340;47;125;104;43;21;0;329;283;34;186;166;16;286;120;59;50;28;48;27;156;200;129;65;65;29;21;38;6;9;18;2;46;1;6;12;0;0;65;259;31;4;31;0;30323;24;190;53;267;713;75;60;62;43;15;12;85;142;127;99;28;39;34;26;4;9;14;9;30;14;8;3;8;34;48;15;2;28;42;21;5;3;0;240;32;45;20;2
12;Lazio;58;Roma;39;Frascati;58039;1;20036;9483;10553;8359;8892;639;1593;553;4281;4430;281;273;218;911;834;903;898;1068;1080;1181;1520;1567;1619;1415;1401;1288;1113;1054;2184;450;409;450;468;540;559;586;732;724;789;665;666;618;531;444;852;18935;2944;6602;5004;3092;1207;86;8935;1352;3210;2666;1225;455;27;8799;7864;670;4863;4384;348;8589;3311;1995;1370;686;1131;618;4502;5450;4093;1977;1075;439;374;593;108;177;223;39;827;65;55;128;0;0;1075;7922;1512;18;1488;24;789467;1527;5703;813;8046;19861;2335;2193;1665;1354;354;145;959;3693;3521;3008;513;653;2174;181;164;200;518;478;752;488;177;74;157;313;1624;655;416;1158;749;572;311;138;80;9793;632;1720;583;73
12;Lazio;58;Roma;43;Genzano di Roma;58043;0;3198;1622;1576;1327;1545;88;168;70;722;785;41;43;31;162;183;168;174;185;187;205;262;275;263;254;219;193;143;115;210;96;97;91;92;89;94;100;130;145;114;140;107;104;69;59;95;2998;314;1041;912;464;251;16;1506;145;525;487;232;114;3;1457;1274;111;857;758;64;1228;481;313;227;105;155;97;754;934;533;274;171;66;57;94;20;20;36;10;140;1;8;22;0;0;171;1055;196;5;195;1;124313;54;868;146;1068;3192;198;224;246;266;91;43;289;976;892;777;115;201;354;222;71;1;24;79;223;176;96;88;19;213;521;39;4;352;289;112;24;0;0;1435;104;576;95;2
12;Lazio;58;Roma;43;Genzano di Roma;58043;1;20582;9906;10676;8596;9412;621;1436;517;4497;4709;274;247;179;912;913;891;1043;1148;1170;1358;1626;1607;1789;1561;1453;1326;989;1024;1772;468;441;439;513;596;575;659;807;746;905;745;725;668;471;466;682;19502;2225;6851;5566;3252;1362;246;9351;987;3408;2943;1349;515;149;9403;7971;947;5231;4522;494;8463;3327;1880;1480;696;1097;688;4711;5626;4006;1907;1362;585;549;736;77;242;313;30;1154;66;60;82;0;0;1362;7812;1080;14;1075;5;724219;1352;5949;540;7841;20389;1874;2067;1874;1551;350;125;805;2293;2230;1973;257;848;962;163;153;143;281;358;309;331;233;137;28;154;961;488;370;648;362;349;297;182;135;9669;192;1339;424;18
12;Lazio;58;Roma;46;Grottaferrata;58046;0;1012;489;523;464;443;30;58;17;235;219;16;14;5;55;52;65;66;52;36;77;82;106;88;83;57;55;43;39;56;25;22;37;40;24;16;34;39;49;42;36;36;28;21;19;21;948;147;362;253;117;64;5;460;69;166;137;60;26;2;464;419;30;249;223;19;376;156;88;89;45;65;43;195;389;134;65;43;15;15;26;2;8;6;1;38;2;2;0;1;0;43;358;74;5;74;0;38692;16;306;49;371;986;97;86;84;78;14;12;83;284;282;263;19;206;48;9;0;9;10;27;38;44;58;67;10;67;163;28;5;177;53;21;9;3;0;441;141;104;18;0
12;Lazio;58;Roma;46;Grottaferrata;58046;1;18144;8436;9708;7941;7953;473;1234;543;3887;3920;206;218;205;840;895;954;854;893;851;1012;1377;1487;1497;1262;1100;1157;1118;1111;1736;446;465;502;421;440;429;454;603;687;714;575;490;542;499;484;685;17132;3450;6565;3655;2315;1093;54;7892;1676;3026;1787;892;494;17;7647;6952;468;4128;3798;214;7808;2895;1705;1396;675;1184;470;3680;5462;3523;1716;1296;469;393;715;188;184;229;56;763;128;217;187;1;0;1296;6882;1338;12;1333;5;763708;861;5397;810;7073;17565;2135;1776;1445;1229;363;125;812;3147;3021;2799;222;996;1690;113;50;66;304;348;605;842;479;79;26;355;1560;735;149;1181;714;482;228;129;65;8451;1507;1085;195;12
12;Lazio;58;Roma;47;Guidonia Montecelio;58047;0;60504;29719;30785;25723;28225;1806;3418;1332;13538;14181;809;670;521;3403;3463;3179;3133;3106;3425;4311;5404;5644;5135;4112;3594;3528;2700;2463;3904;1731;1791;1654;1642;1568;1725;2059;2607;2785;2565;2037;1757;1688;1354;1152;1604;56375;5079;20327;17308;9029;4395;237;27617;2161;10320;9240;3883;1945;68;27282;24095;2132;15763;14246;1027;23177;8780;7226;3914;1877;2825;1686;13779;18619;9212;5038;5799;2762;2506;3034;259;1225;1403;134;4486;492;377;443;1;0;5799;22286;3229;51;3224;5;2053267;3566;16841;2100;22507;60389;4939;5851;5445;4614;1205;453;2932;8819;8602;7614;988;2731;4328;555;47;458;641;852;1552;1422;1412;950;280;603;2703;3323;985;1940;2183;2155;1011;192;133;25857;2127;4298;1098;91
12;Lazio;58;Roma;47;Guidonia Montecelio;58047;1;20943;10255;10688;8785;9828;594;1237;499;4668;4899;269;231;188;1178;1148;1139;1152;1048;1061;1569;1942;1936;1843;1362;1233;1260;889;849;1334;609;571;616;607;563;505;767;937;926;936;683;604;616;437;392;486;19544;1958;7301;5863;2904;1417;101;9533;856;3716;3103;1207;620;31;9538;8366;811;5489;4969;354;7940;2970;2490;1409;681;920;513;5762;5643;3121;1723;1496;670;618;817;61;281;369;20;1200;77;155;64;0;0;1496;7878;774;19;774;0;699285;1431;5849;696;7978;20925;1885;2052;1880;1656;392;113;712;2754;2641;2140;501;415;1607;118;6;66;308;457;433;376;322;133;39;196;602;754;588;513;545;608;273;111;90;8973;362;1203;511;64
12;Lazio;58;Roma;57;Marino;58057;0;232;114;118;95;113;7;13;4;48;57;5;0;4;10;7;17;7;9;14;12;14;13;24;21;18;15;19;13;19;4;3;9;5;4;6;5;9;6;11;11;9;9;9;7;7;221;24;89;58;42;8;0;110;11;42;37;17;3;0;94;91;2;56;54;1;104;42;29;13;7;10;8;38;78;52;26;4;1;1;3;0;0;1;0;4;0;0;0;0;0;4;86;7;0;7;0;9149;7;66;13;86;232;17;26;19;19;3;2;15;33;32;31;1;13;6;12;0;13;0;1;7;4;5;1;0;8;7;12;4;10;7;1;13;0;0;93;4;20;6;1
12;Lazio;58;Roma;57;Marino;58057;1;18004;8656;9348;7818;7860;564;1309;453;4055;3938;267;224;172;862;810;799;783;922;1090;1290;1492;1464;1389;1343;1133;1093;957;842;1735;424;425;396;435;452;570;630;742;746;699;633;541;500;452;371;640;16950;1958;6059;4923;2771;1146;93;8142;884;3001;2658;1084;493;22;8069;7016;661;4559;4037;346;7464;2852;1845;1079;542;950;559;3458;5319;3590;1697;1336;581;561;681;94;266;281;34;1076;94;97;68;1;0;1336;7211;931;14;925;6;648438;1215;5284;960;7459;17827;2448;1870;1509;1202;318;112;714;3242;3096;2569;527;1696;796;77;484;268;439;574;490;202;91;8;13;343;1179;723;324;905;670;542;292;94;66;8375;478;1726;333;32
12;Lazio;58;Roma;57;Marino;58057;2;20009;9687;10322;8678;8945;661;1200;525;4529;4457;279;236;186;1190;1065;972;870;893;1140;1442;1924;1900;1640;1312;1131;1204;965;934;1427;636;562;489;443;461;536;709;932;944;797;642;517;562;457;439;561;18593;2153;7258;4999;2790;1330;63;8926;915;3618;2624;1172;581;16;9299;8329;678;5173;4725;319;7483;2827;2035;1178;562;970;541;3860;6867;3300;1670;1172;498;463;638;71;209;268;21;904;53;82;132;1;0;1172;7940;1167;15;1165;2;736261;1004;6236;901;8141;19912;2361;2139;1818;1431;307;85;560;3410;3261;2922;339;405;2516;1;0;181;343;560;776;654;247;89;72;522;1659;505;236;1088;688;595;387;110;54;9441;508;2124;252;38
12;Lazio;58;Roma;65;Monterotondo;58065;0;2277;1183;1094;1052;1018;54;108;45;586;521;27;31;18;131;134;126;104;117;119;154;240;247;177;163;130;112;81;117;125;78;64;78;61;64;59;73;119;121;97;86;67;58;41;59;58;2118;210;766;618;347;163;14;1092;97;408;328;182;74;3;1086;982;71;638;589;38;800;325;228;147;82;100;69;720;581;325;172;134;59;49;77;8;23;32;4;121;3;3;7;0;0;134;878;224;3;223;1;80069;73;666;164;903;2277;249;227;206;163;48;10;64;611;589;505;84;180;257;68;14;4;50;43;93;84;138;54;25;104;170;186;45;245;135;88;21;15;1;1113;380;98;27;0
12;Lazio;58;Roma;65;Monterotondo;58065;1;17818;8552;9266;7314;8120;537;1377;470;3884;4059;225;214;170;880;850;875;827;868;1010;1192;1463;1520;1563;1245;1180;1023;936;848;1538;463;467;463;424;423;500;609;719;712;737;596;582;485;432;373;567;16764;1989;5880;4712;2781;1312;90;7985;859;2894;2485;1174;543;30;8051;7020;768;4498;4016;372;7162;2661;1790;1147;527;931;429;4955;4185;3294;1678;1516;682;632;794;90;312;337;33;1305;49;100;62;0;0;1516;7112;681;6;679;2;624084;1331;5217;848;7416;17767;2245;1990;1601;1251;260;69;435;1899;1882;1739;143;846;749;144;325;24;93;259;476;345;171;27;19;60;519;722;438;246;319;570;386;176;42;8103;691;954;91;3
12;Lazio;58;Roma;65;Monterotondo;58065;2;19407;9395;10012;8449;8679;605;1089;585;4338;4339;283;232;203;1225;1034;903;873;973;1101;1536;1997;2018;1707;1308;1047;932;744;737;1272;623;537;447;464;483;511;725;954;979;838;666;515;467;335;339;512;17944;2392;6734;4785;2539;1402;92;8649;994;3325;2582;1092;613;43;9575;8545;733;5265;4827;317;6670;2523;1854;1191;587;847;474;5109;5742;2778;1440;2196;979;904;1178;114;431;510;38;1746;114;198;138;0;0;2196;7923;606;10;604;2;656806;1634;5848;725;8207;19379;2633;2093;1798;1341;272;70;442;2133;2049;1737;312;1025;558;154;12;20;219;383;371;337;227;101;67;84;461;664;528;323;333;475;354;164;88;8821;744;754;213;26
